,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2
72,AGT51680@H,70.21811241128434,30.827463985441906,97.62030262056604,59.08597263876365,46.24119597816286,43.672240646042695,36.821693093722274,77.06865996360476,12.844776660600793,65.93652019108407,108.75244239308672,49.66646975432307,17.982687324841113,60.798609526843755,48.81015131028302,91.62607351228566,79.63761529572491,11.98845821656074,66.79283863512413,84.77552595996524,0.07181745707482899,0.07186409888511813
73,AGT51580@H,70.20068960381016,30.819814948014216,96.7399746979335,59.07131198369392,46.229722422021325,43.661404509686804,36.81255674346143,77.04953737003554,12.84158956167259,65.92015974991929,108.72545828882792,49.65414630513401,17.978225386341627,60.78352392525026,48.79804033435584,91.60333887326448,79.61785528237006,11.985483590894418,67.63237169147564,84.7544911070391,0.07196628118645372,0.07192774803537363
74,AGT51640@H,70.20068960381016,30.819814948014216,96.7399746979335,59.07131198369392,46.229722422021325,43.661404509686804,36.81255674346143,77.04953737003554,12.84158956167259,65.92015974991929,108.72545828882792,49.65414630513401,17.978225386341627,60.78352392525026,48.79804033435584,91.60333887326448,79.61785528237006,11.985483590894418,67.63237169147564,84.7544911070391,0.07196628118645372,0.07192774803537363
75,AGT51338@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
76,AGT51394@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
77,AGT51352@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
78,AGT51541@H,70.25860493245365,29.988428934583872,97.67659710121605,59.12004561389392,46.26786178478655,43.69742501896507,36.84292697677447,77.11310297464425,12.852183829107375,65.97454365608452,109.6719686750496,49.695110805881846,17.993057360750324,60.833670124441575,48.83829855060802,91.67891131429927,79.68353974046572,11.99537157383355,66.83135591135834,84.82441327210867,0.0716181920683519,0.07156955265782312
79,AGT51373@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
80,AGT51471@H,70.21112179658336,30.824394935085373,97.61058396110369,59.080090292246965,46.23659240262806,43.66789282470428,36.818027283574196,77.06098733771344,12.843497889618906,65.92995583337705,108.74161546544006,49.661525173193105,17.980897045466467,60.79255667752949,48.80529198055184,91.61695161261486,79.62968691563722,11.987264696977645,66.7861890260183,84.76708607148478,0.07193373542155268,0.07183307193718681
81,AGT51461@H,70.21112179658336,30.824394935085373,97.61058396110369,59.080090292246965,46.23659240262806,43.66789282470428,36.818027283574196,77.06098733771344,12.843497889618906,65.92995583337705,108.74161546544006,49.661525173193105,17.980897045466467,60.79255667752949,48.80529198055184,91.61695161261486,79.62968691563722,11.987264696977645,66.7861890260183,84.76708607148478,0.07193373542155268,0.07183307193718681
82,AGT51422@H,70.16167482247634,31.658316688190546,97.54184060685736,59.03848247257156,46.20402976114296,43.63713921885724,36.792097772761984,77.0067162685716,12.8344527114286,65.88352391866681,108.66503295676215,49.62655048419059,17.96823379600004,60.74974283409537,48.77092030342868,91.55242934152402,78.71797663009542,11.978822530666694,66.73915409942872,84.70738789542877,0.07230382237296754,0.07206599686512584
83,AGT51690@H,70.99515614569042,29.937716446977888,96.65605595738575,58.16470623984275,47.04498298810811,44.47889300693858,35.92525973637346,76.12733610802948,12.830449905847665,65.00761285629484,108.63114253617691,53.032526277503685,17.96262986818673,63.29688620218182,47.90034631516462,91.52387599504668,81.25951607036855,11.975086578791155,67.57370283746437,82.97024272448158,0.07209545603949272,0.07254121690399616
84,AGT51359@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
85,AGT51324@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
86,AGT51387@H,66.9103730437373,36.02866240816624,97.79208367930836,48.038216544221655,38.60213829446383,49.753867135086715,25.734758862975884,70.34167422546741,18.01433120408312,68.62602363460236,112.37511370166136,36.88648770359877,10.293903545190354,64.33689715743971,40.31778888532889,109.80163781536378,90.0716560204156,11.151728840622884,60.04777068027707,107.22816192906619,0.07217774174495314,0.06999696282251729
87,AGT51570@H,70.9946062511176,29.937484563724293,97.51066400755911,57.3088990219865,47.04461860013817,44.47854849467609,36.780338178289846,76.12674646204177,12.830350527310411,65.00710933837274,108.63030113122814,53.03211551288303,17.962490738234575,63.29639593473136,47.89997530195887,91.52316709481427,80.40352997114525,11.974993825489717,67.57317944383483,82.96960007660732,0.07208912329871833,0.07255417488058756
88,AGT51770@H,70.94797242353305,30.772614545146862,95.73702302934579,58.980844544864816,47.01371666619659,44.449332120767686,35.901383636004674,76.07674151439085,13.676717575620827,65.81920333267523,107.70415090801401,52.997280605530705,17.950691818002337,63.25481878724633,47.868511514672896,90.60825393848798,81.20551060524866,11.967127878668224,66.67399818115153,82.91510030220127,0.07257432304212644,0.07263082848157196
89,AGT51720@H,70.99515614569042,29.937716446977888,96.65605595738575,58.16470623984275,47.04498298810811,44.47889300693858,35.92525973637346,76.12733610802948,12.830449905847665,65.00761285629484,108.63114253617691,53.032526277503685,17.96262986818673,63.29688620218182,47.90034631516462,91.52387599504668,81.25951607036855,11.975086578791155,67.57370283746437,82.97024272448158,0.07209545603949272,0.07254121690399616
90,AGT51345@H,66.90774372586777,36.02724662162111,97.78824083011443,48.894120415057216,38.60062138030833,49.75191200128629,25.73374758687222,69.481118484555,18.013623310810555,68.62332689832591,112.3706977960087,36.88503820785018,10.293499034748889,64.33436896718055,40.31620455276648,109.79732303732148,90.06811655405276,11.151290620977962,60.045411036035176,107.22394827863425,0.07215930884647687,0.07004910492444906
91,AGT51700@H,70.94792700858544,30.772594847097295,96.59175604783319,58.126012488961564,47.0136865719542,44.44930366802943,35.90136065494685,76.07669281643498,12.821914519623874,64.96436689942763,106.84928766353228,52.99724668111201,17.950680327473425,64.10957259811937,47.86848087326246,91.46299023998363,82.06025292559279,11.967120218315616,67.5287498033524,82.91504722690105,0.07255576134351278,0.07264993734822893
92,AGT51760@H,70.94797242353305,30.772614545146862,95.73702302934579,58.980844544864816,47.01371666619659,44.449332120767686,35.901383636004674,76.07674151439085,13.676717575620827,65.81920333267523,107.70415090801401,52.997280605530705,17.950691818002337,63.25481878724633,47.868511514672896,90.60825393848798,81.20551060524866,11.967127878668224,66.67399818115153,82.91510030220127,0.07257432304212644,0.07263082848157196
93,AGT51481@H,71.82505848610133,30.782167922614857,96.62180486820775,58.14409496493917,47.02831210399492,44.463131443777016,35.91252924305066,76.95541980653714,12.825903301089523,65.83963694559289,106.88252750907937,53.01373364450336,17.95626462152533,63.27445628537498,47.88337232406755,89.78132310762666,82.94084134704559,11.970843081016888,67.54975738573816,82.08578112697295,0.0723805661013109,0.07255921382605414
94,AGT51630@H,70.95402044901765,30.77523778511609,96.60005193661439,58.13100470521928,47.01772439392736,44.45312124516769,35.904444082635436,76.083226746537,12.82301574379837,64.96994643524508,107.71333224790631,53.00179840769993,17.952222041317718,63.26021100273863,47.872592110180584,91.47084563909505,82.06730076030958,11.968148027545146,67.53454958400475,82.9221684765628,0.07250722875002187,0.07262505499675342
95,AGT51750@H,70.95402044901765,30.77523778511609,96.60005193661439,58.13100470521928,47.01772439392736,44.45312124516769,35.904444082635436,76.083226746537,12.82301574379837,64.96994643524508,107.71333224790631,53.00179840769993,17.952222041317718,63.26021100273863,47.872592110180584,91.47084563909505,82.06730076030958,11.968148027545146,67.53454958400475,82.9221684765628,0.07250722875002187,0.07262505499675342
96,AGT51600@H,70.92995015973737,31.619375372413042,96.56728154277496,58.111284468218564,47.0017742022356,44.43804106393184,35.89226393625265,76.05741643634488,13.67324340428672,64.94790617036193,107.67679180875793,52.12924047884312,17.946131968126323,64.09332845759401,47.85635191500352,90.58523755339952,82.03946042572032,11.96408797875088,66.65706159589777,82.89403813848824,0.07259439334242347,0.07282789388965655
97,AGT51521@H,71.84780851633603,29.93658688180668,96.65240907554728,57.30718060231565,47.043207957124785,44.47721479582707,36.779235311933924,76.12446378516556,12.829965806488577,65.00516008620879,108.62704382826995,53.03052533348612,17.961952129084008,63.29449797867698,47.89853901089069,92.37575380671775,80.40111905399509,11.974634752722672,67.5711532475065,82.11178116152689,0.07204963321978122,0.07261931301431358
98,AGT51780@H,69.35287327049069,30.823499231329194,97.60774756587578,59.07837352671429,46.23524884699379,43.66662391104969,36.81695741519876,77.05874807832298,12.843124679720498,65.92804002256521,108.73845562163355,49.660082094919254,17.980374551608698,60.79079015067702,47.94766547095652,93.32670600596894,79.62737301426708,11.98691636773913,66.78424833454659,84.76462288615528,0.07196937773379032,0.0718223102848432
99,AGT51551@H,69.35287327049069,30.823499231329194,97.60774756587578,59.07837352671429,46.23524884699379,43.66662391104969,36.81695741519876,77.05874807832298,12.843124679720498,65.92804002256521,108.73845562163355,49.660082094919254,17.980374551608698,60.79079015067702,47.94766547095652,93.32670600596894,79.62737301426708,11.98691636773913,66.78424833454659,84.76462288615528,0.07196937773379032,0.0718223102848432
100,AGT51710@H,69.35287327049069,30.823499231329194,97.60774756587578,59.07837352671429,46.23524884699379,43.66662391104969,36.81695741519876,77.05874807832298,12.843124679720498,65.92804002256521,108.73845562163355,49.660082094919254,17.980374551608698,60.79079015067702,47.94766547095652,93.32670600596894,79.62737301426708,11.98691636773913,66.78424833454659,84.76462288615528,0.07196937773379032,0.0718223102848432
101,AGT21360@H,63.18846659430776,33.30202969159463,75.99693955261338,40.13321526935763,33.30202969159463,38.42541887491688,32.44813149437425,64.8962629887485,11.95457476108525,62.33456839708738,86.24371791925789,34.15592788881501,12.808472958305627,51.23389183322251,30.740335099933503,93.07490349702088,79.41253234149488,9.392880169424126,45.25660445267988,100.75998727200427,0.07324136339879042,0.07286043938083447
102,AGT21367@H,63.17864268325637,33.29685222495944,76.8388897499064,40.12697575828445,33.29685222495944,38.4194448749532,32.44308678329381,64.88617356658762,11.952716183318772,62.32487724159074,86.23030960822828,34.15061766662507,12.806481624984398,51.22592649993759,30.735555899962556,93.91419858321892,77.69265519157202,9.391419858321893,45.24956840827821,100.74432211654394,0.07331564404423031,0.0729189142901431
103,AGT21345@H,63.225920919413525,32.46736479645559,76.89639030739482,40.157003827195076,33.32176913320443,39.30259949044625,32.46736479645559,64.93472959291118,11.96166071448364,62.37151658266469,86.29483801163197,34.176173469953255,12.81606505123247,51.26426020492988,30.75855612295793,93.13007270562262,78.6051989808925,9.398447704237146,45.28342984768806,100.81971173636211,0.072981275636524,0.0726143876146446
104,AGT51650@H,70.91821529668958,31.61414416840379,95.69686883408714,57.247234034677135,46.99399808816779,44.43068910154046,37.595198470534235,75.19039694106847,12.81654493313667,65.79159732343491,107.65897743834805,52.975052390298245,17.94316290639134,63.22828833680758,47.84843441704357,91.42468718970825,81.17145124319892,11.962108604260893,66.64603365231069,83.73476022982625,0.07243730449197133,0.0731263666322506
105,AGT51561@H,70.20743708081518,30.82277725499203,97.60546130747476,59.076989738734724,46.23416588248804,43.66560111123871,36.816095054573815,77.05694313748008,12.842823856246678,65.92649579539962,108.73590864955521,49.65891891082049,17.97995339874535,60.78936625290095,47.946542396654266,93.3245200220592,78.7693196516463,11.986635599163566,66.78268405248274,84.76263745122809,0.07194179159024425,0.07186995132664388
106,AGT51790@H,70.942200262703,31.624836261686877,95.72923408943055,57.26659539278434,47.00989174034535,44.44571582723561,36.753188087906366,74.36110148018265,12.820879565548733,65.8138484364835,106.84066304623944,52.99296887093477,17.949231391768226,64.10439782774367,47.864617044715274,92.31033287195088,82.05362921951189,11.966154261178819,66.66857374085342,83.76307982825172,0.07224853417505385,0.07302616145503059
107,AGT51451@H,71.06140808568013,30.821815555234757,97.60241592491006,59.075146480866614,46.23272333285213,43.66423870324924,36.81494635764151,77.0545388880869,12.84242314801448,65.92443882647434,108.73251598652261,49.65736950565599,17.979392407220274,60.787469567268545,47.94504641925406,92.46544666570426,78.76686197448882,11.986261604813516,66.7806003696753,84.75999277689557,0.07194203342400204,0.0718964233750326
