,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4
66,QEG03776@H,63.62031164340012,26.94507316661652,83.82911651836251,52.39319782397657,41.16608400455302,38.92066124066831,29.93897018512947,68.11115717116954,11.22711381942355,57.63251760637423,94.30775608315783,44.15998102306597,16.46643360182121,53.89014633323304,42.66303251380949,83.08064226373428,70.35657993505426,10.478639564795314,57.63251760637423,72.60200269893896,0.0627407120595784,0.06346647000534811,0.06255818250278274,0.06276038080405409
67,QEG03767@H,63.489641508977016,28.383604439307373,85.89775027685126,50.79171320718161,41.08153274110278,38.84072186431535,32.86522619288222,64.23657846790616,12.697928301795402,56.767208878614746,94.11405682507181,43.3223436178902,15.685676137511969,54.52639800182732,42.57540665896106,79.92225460541812,68.718200221481,10.45711742500798,58.261082796473026,71.70594805719757,0.06330168716125832,0.0635761033179034,0.06247077903611682,0.06371447155558012
68,AGT51366@H,58.19009987783377,31.74005447881842,86.90729202533615,42.32007263842456,34.00720122730545,43.83150380408258,22.6714674848703,61.96867779197882,15.87002723940921,61.21296220914981,98.99874135060031,31.74005447881842,9.06858699394812,57.43438429500476,35.51863239296347,96.73159460211328,78.59442061421704,9.82430257677713,52.900090798030696,95.22016343645525,0.0634454009838421,0.06171431059137965,0.058233085573213626,0.06089162002255458
69,AGT51412@H,61.32017846745955,26.921053961323704,84.50219715637718,51.598686759203765,40.381580941985554,38.13815977854191,32.1557033426922,67.30263490330925,11.21710581721821,57.58114319505348,94.97149591911418,43.37280915991041,15.703948144105494,53.094300868166194,42.625002105429196,80.0153548294899,69.5460560667529,10.469298762736996,59.076757304015906,74.03289839364018,0.06286241959869868,0.06282876095923974,0.0630023590476285,0.06349940591321901
70,AGT51660@H,61.32763076227531,26.924325700511112,85.26036471828519,51.6049575926463,40.38648855076667,38.14279474239074,32.15961125338828,67.31081425127779,11.218469041879631,57.58814108164877,94.98303788791421,43.37808029526791,15.705856658631483,53.10075346489692,42.630182359142594,80.02507916540803,69.55450805965371,10.470571105754322,58.33603901777408,74.04189567640556,0.06283228999054198,0.06274436299489704,0.06284100751263305,0.06368440337661928
71,AGT51670@H,61.32017846745955,26.921053961323704,84.50219715637718,51.598686759203765,40.381580941985554,38.13815977854191,32.1557033426922,67.30263490330925,11.21710581721821,57.58114319505348,94.97149591911418,43.37280915991041,15.703948144105494,53.094300868166194,42.625002105429196,80.0153548294899,69.5460560667529,10.469298762736996,59.076757304015906,74.03289839364018,0.06286241959869868,0.06282876095923974,0.0630023590476285,0.06349940591321901
72,AGT51680@H,61.33159366465235,26.92606551131079,85.26587411915082,51.608292230012346,40.38909826696618,38.14525947435695,32.16168936073233,67.31516377827697,11.21919396304616,57.59186234363696,94.98917555379083,43.38088332377849,15.706871548264626,53.1041847584185,42.63293705957541,80.03025026972928,69.55900257088621,10.471247698843085,58.33980860784004,74.04668015610467,0.06272853177172807,0.06276927078418804,0.0628917251958578,0.06366420804514873
73,AGT51580@H,61.32017846745955,26.921053961323704,84.50219715637718,51.598686759203765,40.381580941985554,38.13815977854191,32.1557033426922,67.30263490330925,11.21710581721821,57.58114319505348,94.97149591911418,43.37280915991041,15.703948144105494,53.094300868166194,42.625002105429196,80.0153548294899,69.5460560667529,10.469298762736996,59.076757304015906,74.03289839364018,0.06286241959869868,0.06282876095923974,0.0630023590476285,0.06349940591321901
74,AGT51640@H,61.32017846745955,26.921053961323704,84.50219715637718,51.598686759203765,40.381580941985554,38.13815977854191,32.1557033426922,67.30263490330925,11.21710581721821,57.58114319505348,94.97149591911418,43.37280915991041,15.703948144105494,53.094300868166194,42.625002105429196,80.0153548294899,69.5460560667529,10.469298762736996,59.076757304015906,74.03289839364018,0.06286241959869868,0.06282876095923974,0.0630023590476285,0.06349940591321901
75,AGT51338@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
76,AGT51394@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
77,AGT51352@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
78,AGT51541@H,61.3904883838321,26.203257237001505,85.34775214337633,51.65784998151725,40.427882594230894,38.18188911677362,32.192573176887564,67.37980432371816,11.22996738728636,57.647165921403314,95.82905503817693,43.42254056417392,15.721954342200902,53.15517896648877,42.67387607168816,80.10710069597603,69.62579780117542,10.481302894800601,58.395830413889065,74.11778475608997,0.0625784669716992,0.06253596687978968,0.06277638867200282,0.06344468499075102
79,AGT51373@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
80,AGT51471@H,61.32763076227531,26.924325700511112,85.26036471828519,51.6049575926463,40.38648855076667,38.14279474239074,32.15961125338828,67.31081425127779,11.218469041879631,57.58814108164877,94.98303788791421,43.37808029526791,15.705856658631483,53.10075346489692,42.630182359142594,80.02507916540803,69.55450805965371,10.470571105754322,58.33603901777408,74.04189567640556,0.06283228999054198,0.06274436299489704,0.06284100751263305,0.06368440337661928
81,AGT51461@H,61.32763076227531,26.924325700511112,85.26036471828519,51.6049575926463,40.38648855076667,38.14279474239074,32.15961125338828,67.31081425127779,11.218469041879631,57.58814108164877,94.98303788791421,43.37808029526791,15.705856658631483,53.10075346489692,42.630182359142594,80.02507916540803,69.55450805965371,10.470571105754322,58.33603901777408,74.04189567640556,0.06283228999054198,0.06274436299489704,0.06284100751263305,0.06368440337661928
82,AGT51422@H,61.26251548515161,27.642842353056214,85.16983860130834,51.55016546921294,40.34360775851447,38.10229621637478,32.1254654373356,67.23934626419079,11.206557710698466,57.526996248252125,94.88218861724701,43.33202314803407,15.689180794977851,53.044373163972736,42.58491930065417,79.94011166964906,68.7335539589506,10.459453863318569,58.27410009563202,73.96328089060987,0.06313295754366138,0.0629252973232664,0.062968717015264,0.06386918073791055
83,AGT51690@H,62.00137219638573,26.14515695028314,84.41150672519986,50.796304931978675,41.08524663615922,38.84423318327781,31.374188340339767,66.48339910214855,11.20506726440706,56.772340806329105,94.86956950531311,46.314278026215845,15.687094170169884,55.2783318377415,41.83225112045302,79.92947981943703,70.96542600791138,10.458062780113256,59.013354259210516,72.45943497649898,0.06296228427753228,0.06335157541753549,0.06306994431997273,0.06361171169115545
84,AGT51359@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
85,AGT51324@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
86,AGT51387@H,58.923463561954115,31.72801884105222,86.11890828285603,42.30402512140296,33.994305901127376,43.81488316145306,22.662870600751585,61.94517964205433,15.86400942052611,60.434321602004225,98.96120162328192,32.48344786107727,9.065148240300633,56.65717650187896,35.50516394117748,96.69491456320677,79.32004710263054,9.820577260325686,52.8800314017537,94.4286275031316,0.06356208076904381,0.061641615502935794,0.05842774187141931,0.06093954183154829
87,AGT51570@H,62.000243126547915,26.144680836496107,85.15696043887304,50.048389029863976,41.084498457351025,38.84352581422279,32.12060788483807,66.48218841280439,11.20486321564119,56.77130695924869,94.86784189242874,46.31343462465025,15.686808501897666,55.2773251971632,41.83148933839377,79.92802427157382,70.21714281801812,10.457872334598443,59.01227960237693,72.45811546114636,0.06295609493897103,0.06336222876609997,0.06302624243650656,0.06366455281567654
88,AGT51770@H,61.93379283781904,26.862849905560065,83.57331081729798,51.487128985656796,41.04046513349454,38.80189430803121,31.339991556486744,66.41093448874572,11.93904440247114,57.456651186892366,94.01997466946023,46.26379705957567,15.669995778243372,55.218080361429024,41.78665540864899,79.09616916637131,70.88807613967239,10.446663852162247,58.20284146204681,72.38045668998129,0.0633535101158876,0.06340283634835465,0.06315859529096632,0.0638947830903451
89,AGT51720@H,62.00137219638573,26.14515695028314,84.41150672519986,50.796304931978675,41.08524663615922,38.84423318327781,31.374188340339767,66.48339910214855,11.20506726440706,56.772340806329105,94.86956950531311,46.314278026215845,15.687094170169884,55.2783318377415,41.83225112045302,79.92947981943703,70.96542600791138,10.458062780113256,59.013354259210516,72.45943497649898,0.06296228427753228,0.06335157541753549,0.06306994431997273,0.06361171169115545
90,AGT51345@H,58.91231743742059,31.72201708168801,86.10261779315317,43.051308896576586,33.987875444665725,43.80659501756916,22.658583629777148,61.1781758003983,15.861008540844004,60.42288967940573,98.94248185002688,32.47730320268058,9.063433451910859,56.64645907444287,35.49844768665087,96.67662348704917,79.30504270422003,9.818719572903431,52.87002846948001,94.41076512407146,0.06353632437892198,0.06167828827742767,0.0585266385175962,0.060972627833482486
91,AGT51700@H,61.95199277942857,26.870743856137693,84.34427932620999,50.75584950603787,41.05252533576592,38.81329668108778,31.349201165493977,66.43045008878485,11.196143273390707,56.72712591851291,93.30119394492255,46.27739219668158,15.674600582746988,55.98071636695353,41.7989348873253,79.8658220168537,71.65531694970052,10.449733721831326,58.966354573191055,72.4017265012599,0.06335595967892492,0.06343819451523612,0.06303073539303439,0.06376555885342423
92,AGT51760@H,61.93379283781904,26.862849905560065,83.57331081729798,51.487128985656796,41.04046513349454,38.80189430803121,31.339991556486744,66.41093448874572,11.93904440247114,57.456651186892366,94.01997466946023,46.26379705957567,15.669995778243372,55.218080361429024,41.78665540864899,79.09616916637131,70.88807613967239,10.446663852162247,58.20284146204681,72.38045668998129,0.0633535101158876,0.06340283634835465,0.06315859529096632,0.0638947830903451
93,AGT51481@H,62.701276050476885,26.87197545020438,84.34814516314152,50.75817585038605,41.054406937812246,38.81507565029521,31.350638025238442,67.17993862551096,11.196656437585158,57.47616971293715,93.30547031320965,46.27951327535199,15.675319012619221,55.23683842542012,41.80085070031792,78.3765950630961,72.4050449630507,10.45021267507948,58.969057237948505,71.65860120054502,0.0631862187301426,0.06334217321930022,0.06332340271976623,0.06370444282511367
94,AGT51630@H,61.96245522641297,26.875281784950204,84.35852338053813,50.76442114935038,41.05945828256281,38.81985146715029,31.354495415775236,66.441668857238,11.198034077062585,56.73670599045043,94.06348624732571,46.28520751852535,15.677247707887618,55.24363478017542,41.80599388770032,79.8793097497131,71.66741809320054,10.45149847192508,58.976312805862946,72.41395369833805,0.0633188350227829,0.06342172987625842,0.06303638622572973,0.06368744373772336
95,AGT51750@H,61.96245522641297,26.875281784950204,84.35852338053813,50.76442114935038,41.05945828256281,38.81985146715029,31.354495415775236,66.441668857238,11.198034077062585,56.73670599045043,94.06348624732571,46.28520751852535,15.677247707887618,55.24363478017542,41.80599388770032,79.8793097497131,71.66741809320054,10.45149847192508,58.976312805862946,72.41395369833805,0.0633188350227829,0.06342172987625842,0.06303638622572973,0.06368744373772336
96,AGT51600@H,61.92774765736815,27.606345341236405,84.31127090701929,50.735986032542584,41.03645929102709,38.79810696606197,31.336932549511594,66.40445230729838,11.937879066480608,56.70492556578289,94.01079764853479,45.51316394095732,15.668466274755797,55.95880812412785,41.78257673268213,79.08844881543402,71.62727439888364,10.445644183170533,58.19716044909296,72.37339184053869,0.06338094503274036,0.06358481043704901,0.06320687114054778,0.06370993173462484
97,AGT51521@H,62.742618039012086,26.142757516255035,84.40375998105198,50.0447072454025,41.081476096972196,38.840668309864625,32.1182449485419,66.47729768419137,11.204038935537872,56.76713060672522,94.86086298755399,46.31002760022321,15.685654509753022,55.273258748653504,41.82841202600806,80.66908033587268,70.21197732937067,10.457103006502015,59.007938393832795,71.70584918744238,0.06291886572896381,0.06341635065565798,0.063062527683296,0.06366632689622416
