,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
50,ARE29967@H,41.00235851027202,21.29992649884261,60.70479052170143,30.352395260850717,23.96241731119793,30.88489342332178,15.44244671166089,43.13235116015628,11.714959574363434,42.06735483521415,69.75725928370954,22.897420986255803,6.389977949652782,41.00235851027202,25.027413636140064,68.69226295876742,55.912307059461845,6.922476112123848,37.274871372974566,67.62726663382527,0.04434950631015471,0.043200226638048185,0.040870755774036094,0.042515764416958625,0.04237522877465323,0.04317073225681146,0.04221177184227153,0.0415989078092648,0.043227553646791234,0.04209532872578771,0.041886061334157156
51,ARB07420@H,43.43164886443404,18.837823603850907,59.65310807886121,35.05928281827808,28.78000828366111,27.210189650006868,23.024006626928887,45.00146749808828,8.895638924040707,39.76873871924081,66.45565549136293,30.8730997952001,10.988730435579697,38.722192963471315,30.34982691731535,54.943652177898485,49.71092339905101,7.325820290386464,40.8152844750103,50.757469154820505,0.04428653200609729,0.04420459706066063,0.0437672359737511,0.04436890379068095,0.04272642539215151,0.04241518559911368,0.04308475516854553,0.042691082925844115,0.043782457940976925,0.04222308682309098,0.04317685943433974
52,ARB07399@H,41.01521228461595,21.306603784216076,60.72382078501582,30.36191039250791,23.969929257243088,30.89457548711331,15.447287743556656,43.14587266303756,11.718632081318843,42.08054247382675,70.31179248791305,22.904599068032283,6.391981135264823,40.48254719001055,25.035259446453892,68.71379720409685,55.9298349335672,6.924646229870225,37.286556622378136,67.64846701488605,0.044361057605216955,0.04318346285890183,0.0408442944493022,0.04248175233934252,0.04238061414379192,0.0431516510362706,0.04218530590381506,0.04159182131549889,0.04320711361648928,0.042100597007740076,0.04184723511822861
53,ARB07392@H,38.77035301616643,18.057424692461076,47.267964636148115,24.43063340744734,20.712928323705352,24.961734133696197,20.181827597456497,39.83255446866414,9.559813072479393,39.83255446866414,53.110072624885525,22.837331228700773,7.966510893732829,31.33494284868246,20.181827597456497,58.95218061362293,48.86126681489468,5.842107988737407,27.086137038691618,62.13878497111606,0.04432717892572286,0.044538349548038564,0.04048720570335868,0.04320252878213152,0.042568819622803976,0.043585048881951645,0.04130734621604131,0.042129757635414336,0.04194933443806794,0.041974141412516645,0.04282956258509724
54,ARA15429@H,39.00278313984612,19.50139156992306,46.381688058195394,24.772037940172538,20.555520843972957,24.244973303147592,20.555520843972957,40.05691241389602,8.96009882942411,39.52984777687107,52.706463702494766,21.609650118022852,7.378904918349267,31.09681358447191,20.02845620694801,57.45004543571929,48.489946606295184,5.797711007274424,27.407361125297278,61.66656253191887,0.04501733858776596,0.04503404388112081,0.040738502980579024,0.04322787979748762,0.04299674949129645,0.043949498654938524,0.041842606979408475,0.04240465505881742,0.042180637369896704,0.042469452739963366,0.04307399743377806
55,APT69856@H,38.77035301616643,18.057424692461076,47.267964636148115,24.43063340744734,20.712928323705352,24.961734133696197,20.181827597456497,39.83255446866414,9.559813072479393,39.83255446866414,53.110072624885525,22.837331228700773,7.966510893732829,31.33494284868246,20.181827597456497,58.95218061362293,48.86126681489468,5.842107988737407,27.086137038691618,62.13878497111606,0.04432717892572286,0.044538349548038564,0.04048720570335868,0.04320252878213152,0.042568819622803976,0.043585048881951645,0.04130734621604131,0.042129757635414336,0.04194933443806794,0.041974141412516645,0.04282956258509724
56,AZS52618@H,32.645783364582265,18.9556161471768,63.185387157256,31.592693578628,29.486514006719467,20.5352508261082,20.5352508261082,38.964322080307866,12.110532538474066,48.9686750468734,68.45083608702733,31.066148685650866,6.845083608702733,45.8094056890106,29.486514006719467,81.08791351847853,42.6501363311478,8.424718287634134,36.85814250839933,43.70322611710207,0.04248026905359294,0.044046597360203985,0.04356624565734763,0.043487376643848344,0.04352573287327427,0.04308069587336852,0.041960038752211305,0.04241905514598196,0.04310542670700021,0.042011546810551505,0.04377212214548604
57,QEO75985@H,40.14376073136362,19.54367298763755,47.01045664593897,23.769332011991615,20.600087743726068,24.825746768080133,20.07188036568181,39.61555335331936,7.923110670663872,40.14376073136362,52.82073780442581,21.128295121770325,7.394903292619614,30.63602792656697,20.07188036568181,57.046396828779876,48.595078780071745,5.8102811584868395,29.0514057924342,62.32847060922246,0.04467510128164434,0.04501094192232134,0.04060336876002544,0.04313300364455615,0.042863308867607086,0.04388956548268416,0.041709416198181165,0.04228346107486983,0.04211730070924704,0.04242584710516435,0.04308130690944095
58,QEG03731@H,41.012748457960946,21.305323874265426,58.58964065422992,29.29482032711496,23.435856261691967,30.892719617684868,14.381093615129162,41.54538155481758,11.717928130845984,39.41484916739104,70.3075687850759,22.90322316483533,6.391597162279628,39.41484916739104,24.50112245540524,68.17703639764936,54.86120897623347,6.924230259136263,35.686417489394586,66.57913710707946,0.04448613988253959,0.04299677538279723,0.04071903158253078,0.04240384583054287,0.0423334395829267,0.043049911249015506,0.042034711807276956,0.041923828540805605,0.04351710293554949,0.04175744639726221,0.04214466995211737
59,QEG03757@H,43.892428757543065,19.33356980987016,60.09082508473158,35.531966137058674,28.7390902579151,27.17150351657428,22.99127220633208,44.93748658510361,8.882991534264669,39.189668533520596,65.8386431363146,30.8292059130362,10.973107189385766,38.14461070596005,29.784148085475653,56.433122688269655,48.072660067785264,7.315404792923845,40.75725527486142,50.68530463668664,0.04403547881417667,0.04433845589532956,0.04361508220200446,0.04449733110057289,0.04263534004310892,0.042781657218752565,0.043549967506827776,0.04293428231217891,0.04408862552191753,0.04198010328104373,0.043014762323812426
60,QEG03785@H,40.13524868235781,19.53952896377946,47.00048858855059,23.764291982975017,20.595719718578348,24.820482737773908,20.067624341178906,39.607153304958366,7.921430660991673,40.66334405975725,52.80953773994448,21.123815095977793,7.3933352835922275,30.6295318891678,20.595719718578348,56.5062053817406,48.05667934334948,5.809049151393894,29.045245756969468,62.31525453313449,0.04466967474026839,0.044987655412270816,0.04063257517809217,0.04320702785112573,0.04280389719159104,0.04385381919894687,0.0416778275021161,0.04235475046576818,0.042126683765690724,0.04242646392294342,0.04316424737174161
61,QEG03794@H,44.39650260079483,19.32553642622834,60.06585645989889,35.51720208063586,28.727148741690772,27.160213355780368,22.98171899335262,44.9188143960983,8.879300520158965,39.69569644306361,65.81128620823705,30.816395922904647,10.96854770137284,38.128761057153206,29.77177233229771,55.88736209747114,48.05268516791911,7.3123651342485605,40.74032003367055,50.141932349132986,0.044066707848796384,0.04436482792443077,0.04363986356240436,0.04450195183138995,0.042658980900527846,0.0427937213322829,0.04359391592849493,0.04296834893745195,0.04410447623642011,0.04196882708708354,0.04302658310724864
62,QEG03814@H,43.85507183771505,19.31711497613639,60.03968168258608,35.50172482100742,28.714630369932472,27.148377804299795,22.97170429594598,44.899240214803505,8.875431205251855,39.67839832936124,65.78260775657257,30.80296712410938,10.963767959428763,38.63422995227278,30.280882935565153,55.340923985688036,48.03174534606887,7.309178639619175,40.72256670644969,50.120082100245774,0.04411312525025551,0.044444427981005154,0.043676031093301766,0.04451500590000911,0.04272141539528609,0.0427570058888412,0.04353451278876512,0.04296372193528674,0.04413125163548681,0.04199575276619267,0.0430635608213431
63,QEG03803@H,43.93695285544709,19.353181614899313,59.10566276982764,35.0449504918447,28.76824294106655,27.19906605337201,21.968476427723544,47.59836559340101,7.845884438472695,40.275540117493165,65.38237032060579,30.860478791325935,11.507297176426619,38.18330426723378,29.291301903631396,58.059544844697946,49.16754248109555,7.322825475907849,40.275540117493165,51.25977833135494,0.04397807355780033,0.044536748079047075,0.04384588044343533,0.044175927044485724,0.0429082197500949,0.04301192709297779,0.04295252967123047,0.04290296740785446,0.043619814919933116,0.0423207447970198,0.0426882046712747
64,QEG03748@H,41.03641995780891,21.31762075730333,60.75521915831449,29.84466906022466,23.982323351966247,30.91055009808983,15.455275049044914,42.63524151460666,11.724691416516832,41.03641995780891,71.41402953696615,22.91644231410108,6.395286227190999,41.03641995780891,24.515263870898828,69.28226746123582,55.95875448792124,6.928226746123582,36.772895806348245,67.68344590443807,0.04443840179400146,0.04321509318467675,0.04059471872635751,0.042483724308401784,0.04238074817645879,0.04311737226443835,0.04197970278197969,0.04176652858401119,0.04350368140928034,0.04161534465634946,0.04196416518146142
65,QEG03740@H,43.90290835818717,19.338185824439588,60.105172157041956,35.01779595236358,28.74595190119398,27.17799088840158,22.996761520955182,44.94821570004877,8.885112405823593,39.72167899074077,65.85436253728075,30.83656658491718,10.975727089546792,38.153717977948375,29.791259243055578,56.44659646052636,48.08413772563357,7.317151393031195,40.76698633260237,50.17475240935676,0.04398538039354412,0.04431452624547377,0.043649626900340584,0.04441732535589322,0.04265610921877472,0.04278224172996517,0.04353840911422639,0.04295018164144148,0.044055906242106715,0.04193524181210804,0.04306138041532621
66,QEG03776@H,44.52254521940547,18.856607387042317,58.66500075968721,36.66562547480451,28.808705730203542,27.23732178128335,20.951785985602577,47.66531311724586,7.856919744600966,40.33218802228496,65.99812585464811,30.903884328763798,11.523482292081416,37.71321477408463,29.85629502948367,58.14120611004715,49.23669706616605,7.333125094960901,40.33218802228496,50.808081015086245,0.043906986897950195,0.04441488429933344,0.04377924969836111,0.043920751410300225,0.0430586602992405,0.04281422016872434,0.04287221984128042,0.04289078198228423,0.04371351117666506,0.04212891208353494,0.04270517250226118
67,QEG03767@H,44.35542677890124,19.829484912920552,60.01028328910168,35.48434142312099,28.7005702687008,27.135084617680757,22.96045621496064,44.87725532924125,8.871085355780247,39.658969825841105,65.75039734284184,30.266055919720845,10.958399557140305,38.093484174821064,29.74422736938083,55.83565488638156,48.00822663128134,7.305599704760204,40.702626926521134,50.0955408326414,0.044224117243835834,0.04441583112745097,0.043643624369269884,0.04451249858514841,0.04270131280511452,0.04278122219797083,0.04361560837111665,0.04298593012416245,0.04417629095188751,0.042006004574879775,0.043109009309148544
68,AGT51366@H,40.86697182497563,22.291075540895797,61.03508779054801,29.721434054527727,23.88329522238835,30.782913842189433,15.922196814925568,43.52067129412989,11.145537770447898,42.989931400299035,69.52692609184164,22.291075540895797,6.3688787259702275,40.33623193114477,24.94477501005006,67.9347064103491,55.19694895840864,6.89961861980108,37.151792568159664,66.87322662268738,0.044557775633216154,0.04334202892640912,0.040897160726621334,0.042764252425467685,0.04259703534667577,0.04323813565989695,0.04248359252747716,0.04173058073935645,0.043602339003457814,0.04206120599605235,0.04198599918451696
69,AGT51412@H,42.86299668494796,18.817900983635692,59.06730030974536,36.06764355196841,28.226851475453536,26.65869306015056,22.476937286009296,47.044752459089224,7.840792076514871,40.249399326109675,66.38537291449258,30.31772936252417,10.977108907120819,37.113082495503726,29.79500989075651,55.930983479139414,48.6129108743922,7.318072604747213,41.29483826964499,51.74922770499815,0.04394102806300034,0.04391750056866478,0.04403884617582197,0.04438628349065914,0.0420860095957135,0.04336910608451491,0.043389500802187356,0.04327093845274422,0.04377548377381343,0.04199098346308729,0.043114847762135096
70,AGT51660@H,42.872197803391906,18.821940499050108,59.60281158032534,36.075385956512704,28.232910748575158,26.66441570698765,22.481762262754295,47.054851247625265,7.842475207937544,40.25803940074606,66.39962342720455,30.324237470691838,10.979465291112561,37.12104931757104,29.80140579016267,55.94298981662115,48.623346289212776,7.319643527408375,40.78087108127523,51.76033637238779,0.043924057254982336,0.043862590286461084,0.04393015139765178,0.044519742644826166,0.042044005466125044,0.043426678764536195,0.04346036242185242,0.04325043893571953,0.0436811048925741,0.04209658780446838,0.04297259960163333
71,AGT51670@H,42.86299668494796,18.817900983635692,59.06730030974536,36.06764355196841,28.226851475453536,26.65869306015056,22.476937286009296,47.044752459089224,7.840792076514871,40.249399326109675,66.38537291449258,30.31772936252417,10.977108907120819,37.113082495503726,29.79500989075651,55.930983479139414,48.6129108743922,7.318072604747213,41.29483826964499,51.74922770499815,0.04394102806300034,0.04391750056866478,0.04403884617582197,0.04438628349065914,0.0420860095957135,0.04336910608451491,0.043389500802187356,0.04327093845274422,0.04377548377381343,0.04199098346308729,0.043114847762135096
72,AGT51680@H,42.872884000550314,18.82224175633916,59.60376556174068,36.07596336631673,28.233362634508744,26.664842488147144,22.482122097849555,47.055604390847904,7.842600731807984,40.25868375661432,66.40068619597426,30.32472282965754,10.979641024531178,37.121643463891125,29.80188278087034,55.943885220230285,48.624124537209504,7.319760683020785,40.78152380540152,51.761164829932696,0.04384939156935858,0.043877869533995244,0.04396346936066173,0.044503461322572095,0.04206140301924586,0.043370781972444164,0.04344020769397796,0.04326664193424434,0.0437020600855827,0.04215421889952296,0.04297044582119549
73,AGT51580@H,42.86299668494796,18.817900983635692,59.06730030974536,36.06764355196841,28.226851475453536,26.65869306015056,22.476937286009296,47.044752459089224,7.840792076514871,40.249399326109675,66.38537291449258,30.31772936252417,10.977108907120819,37.113082495503726,29.79500989075651,55.930983479139414,48.6129108743922,7.318072604747213,41.29483826964499,51.74922770499815,0.04394102806300034,0.04391750056866478,0.04403884617582197,0.04438628349065914,0.0420860095957135,0.04336910608451491,0.043389500802187356,0.04327093845274422,0.04377548377381343,0.04199098346308729,0.043114847762135096
74,AGT51640@H,42.86299668494796,18.817900983635692,59.06730030974536,36.06764355196841,28.226851475453536,26.65869306015056,22.476937286009296,47.044752459089224,7.840792076514871,40.249399326109675,66.38537291449258,30.31772936252417,10.977108907120819,37.113082495503726,29.79500989075651,55.930983479139414,48.6129108743922,7.318072604747213,41.29483826964499,51.74922770499815,0.04394102806300034,0.04391750056866478,0.04403884617582197,0.04438628349065914,0.0420860095957135,0.04336910608451491,0.043389500802187356,0.04327093845274422,0.04377548377381343,0.04199098346308729,0.043114847762135096
