,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
63,QEG03803@H,59.174043524778206,26.064757266866593,79.60317759880878,47.19834424000167,38.744909450747635,36.63155075343413,29.587021762389103,64.10521381850972,10.566793486567537,54.242873231046694,88.05661238806282,41.562721047165645,15.497963780299054,51.42506163462868,39.44936234985214,78.19427180059978,66.21857251582324,9.862340587463034,54.242873231046694,69.03638411224124,0.059229424657803655,0.05998184439308216,0.059051387707247556,0.05949589263229358,0.05778855150507061
64,QEG03748@H,55.0046828779081,28.573861235276937,81.43550452053927,40.00340572938771,32.14559388968655,41.43209879115156,20.71604939557578,57.14772247055387,15.715623679402315,55.0046828779081,95.72243513817774,30.716900827922707,8.57215837058308,55.0046828779081,32.85994042056848,92.86504901465004,75.00638574260196,9.286504901465005,49.28991063085272,90.72200942200428,0.05956465502578467,0.057924948097478016,0.054412632299720605,0.05694463078062541,0.05680660291446794
65,QEG03740@H,59.19413669915217,26.073607831769408,81.03959190955356,47.21437093860946,38.75806569587344,36.643989385189435,31.006452556698754,60.60352090627484,11.9797657605427,53.556599870661486,88.79120504872824,41.57683411011878,14.798534174788042,51.44252355997748,40.16744990299611,76.10674718462421,64.83167352764285,9.865689449858694,54.96598407778416,67.65044194188819,0.05930533345393086,0.05974911964672985,0.058852638201676535,0.05988772332521679,0.05751308181111073
66,QEG03776@H,59.932740093485826,25.383278157241058,78.97019871141661,49.356374194635386,38.780008295784945,36.66473511601486,28.20364239693451,64.163286453026,10.57636589885044,54.292011614098925,88.8414735503437,41.6003725354784,15.51200331831398,50.766556314482116,40.190190415631676,78.26510765149325,66.27855963279609,9.871274838927077,54.292011614098925,68.39383281256617,0.05910412401346707,0.05978781545117022,0.05893217426653513,0.059122652714760374,0.05796217363070461
67,QEG03767@H,59.832557740695506,26.74867287231093,80.94993106094098,47.866046192556404,38.71518442045003,36.60344708842548,30.972147536360026,60.53647018470369,11.966511548139101,53.49734574462186,88.69296794503099,40.82692175247458,14.782161324171831,51.385608412597314,40.1230093084664,75.31863150887551,64.75994484875278,9.854774216114555,54.90517063263823,67.57559462478551,0.05965542980147248,0.05991403923991332,0.058872383036785485,0.06004443729183963,0.0576012666218067
68,AGT51366@H,54.86249629649309,29.924997979905324,81.93749446878839,39.899997306540435,32.062497835612845,41.32499721034545,21.37499855707523,58.42499605600563,14.962498989952662,57.712496104103124,93.33749369922852,29.924997979905324,8.549999422830092,54.14999634459059,33.48749773941786,91.19999384352099,74.0999949978608,9.2624993747326,49.87499663317554,89.77499393971597,0.05981727276311963,0.05818517485566194,0.05490302385287349,0.05740952988546799,0.05718504674036926
69,AGT51412@H,57.83784215826593,25.392223386555774,79.70336785224451,48.66842815756524,38.08833507983366,35.972316464287346,30.329600156163842,63.48055846638944,10.580093077731572,54.31114446568874,89.57812139146066,40.90969323389542,14.812130308824202,50.07910723459611,40.20435369537998,75.47133062115188,65.59657708193575,9.874753539216135,55.72182354271962,69.82861431302838,0.0592925003368283,0.05926075315140024,0.059424492708037936,0.05989331257901304,0.05678940270928231
70,AGT51660@H,57.848455615731126,25.39688295324781,80.42346268528473,48.67735899372497,38.09532442987172,35.97891751710107,30.335165749712665,63.49220738311953,10.582034563853256,54.321110761113374,89.5945593072909,40.91720031356592,14.814848389394557,50.088296935572075,40.211731342642366,75.48517988881989,65.60861429589018,9.876565592929705,55.02657973203693,69.84142812143148,0.05926775408693062,0.0591848152738415,0.059275977055656084,0.060071526265659314,0.05673095639436207
71,AGT51670@H,57.83784215826593,25.392223386555774,79.70336785224451,48.66842815756524,38.08833507983366,35.972316464287346,30.329600156163842,63.48055846638944,10.580093077731572,54.31114446568874,89.57812139146066,40.90969323389542,14.812130308824202,50.07910723459611,40.20435369537998,75.47133062115188,65.59657708193575,9.874753539216135,55.72182354271962,69.82861431302838,0.0592925003368283,0.05926075315140024,0.059424492708037936,0.05989331257901304,0.05678940270928231
72,AGT51680@H,57.850676051327135,25.397857778631426,80.42654963233285,48.67922740904357,38.096786667947136,35.98029851972785,30.336330124476426,63.49464444657856,10.582440741096427,54.323195804295,89.59799827461642,40.91877086557285,14.815417037535,50.090219507856425,40.213274816166425,75.48807728648785,65.61113259479785,9.87694469169,55.028691853701424,69.84410889123642,0.059168329956393824,0.059206756797629316,0.059322261223281415,0.060050901266680314,0.05675570134958666
73,AGT51580@H,57.83784215826593,25.392223386555774,79.70336785224451,48.66842815756524,38.08833507983366,35.972316464287346,30.329600156163842,63.48055846638944,10.580093077731572,54.31114446568874,89.57812139146066,40.90969323389542,14.812130308824202,50.07910723459611,40.20435369537998,75.47133062115188,65.59657708193575,9.874753539216135,55.72182354271962,69.82861431302838,0.0592925003368283,0.05926075315140024,0.059424492708037936,0.05989331257901304,0.05678940270928231
74,AGT51640@H,57.83784215826593,25.392223386555774,79.70336785224451,48.66842815756524,38.08833507983366,35.972316464287346,30.329600156163842,63.48055846638944,10.580093077731572,54.31114446568874,89.57812139146066,40.90969323389542,14.812130308824202,50.07910723459611,40.20435369537998,75.47133062115188,65.59657708193575,9.874753539216135,55.72182354271962,69.82861431302838,0.0592925003368283,0.05926075315140024,0.059424492708037936,0.05989331257901304,0.05678940270928231
75,AGT51338@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
76,AGT51394@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
77,AGT51352@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
78,AGT51541@H,57.913799757257834,24.71930477443932,80.51430697960235,48.73234369818037,38.13835593770638,36.01955838561158,30.369431580025452,63.56392656284397,10.593987760473995,54.382470503766505,90.40202888937809,40.96341934049944,14.831582864663593,50.144875399576904,40.257153489801176,75.5704460247145,65.68272411493876,9.887721909775728,55.08873635446477,69.92031921912836,0.0590345003065593,0.05899440709542334,0.059221213232629105,0.05985166234944521,0.056632366317676784
79,AGT51373@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
80,AGT51471@H,57.848455615731126,25.39688295324781,80.42346268528473,48.67735899372497,38.09532442987172,35.97891751710107,30.335165749712665,63.49220738311953,10.582034563853256,54.321110761113374,89.5945593072909,40.91720031356592,14.814848389394557,50.088296935572075,40.211731342642366,75.48517988881989,65.60861429589018,9.876565592929705,55.02657973203693,69.84142812143148,0.05926775408693062,0.0591848152738415,0.059275977055656084,0.060071526265659314,0.05673095639436207
81,AGT51461@H,57.848455615731126,25.39688295324781,80.42346268528473,48.67735899372497,38.09532442987172,35.97891751710107,30.335165749712665,63.49220738311953,10.582034563853256,54.321110761113374,89.5945593072909,40.91720031356592,14.814848389394557,50.088296935572075,40.211731342642366,75.48517988881989,65.60861429589018,9.876565592929705,55.02657973203693,69.84142812143148,0.05926775408693062,0.0591848152738415,0.059275977055656084,0.060071526265659314,0.05673095639436207
82,AGT51422@H,57.781728401954986,26.07224330332115,80.33069558320571,48.62121048457188,38.0513821183606,35.937416445118345,30.300174649805665,63.41897019726767,10.569828366211278,54.258452279884565,89.49121350058883,40.870003016016945,14.79775971269579,50.03052093340005,40.165347791602855,75.39810901230712,64.82828064609583,9.865173141797193,54.96310750429865,69.76086721699444,0.059545896493332175,0.059350035021439776,0.05939098771217462,0.06024028927685468,0.056817567082113496
83,AGT51690@H,58.452423348527915,24.64861225540334,79.57980528173078,47.88873238192649,38.733533544205244,36.62079535088496,29.578334706484007,62.67789973516849,10.563690966601431,53.52270089744725,89.43925018389211,43.663255995285915,14.789167353242004,52.11420876856706,39.43777960864534,75.3543288950902,66.90337612180906,9.859444902161336,55.635439090767534,68.31186825068926,0.059358332972430844,0.059725341148463194,0.059459830570879425,0.05997058726246499,0.0572398436056662
84,AGT51359@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
85,AGT51324@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
86,AGT51387@H,55.566644351933995,29.92050080488754,81.21278789898045,39.89400107318338,32.057679433808076,41.318786825797076,21.371786289205385,58.41621585716138,14.96025040244377,56.99143010454769,93.32346679619684,30.632893681194382,8.548714515682153,53.42946572301346,33.48246518642177,91.1862881672763,74.80125201221884,9.261107391989,49.867501341479226,89.04910953835576,0.05994100351295148,0.0581299455068337,0.055099163501177065,0.05746786837068865,0.056969142801503024
87,AGT51570@H,58.44960882928867,24.647425409941008,80.2801856209507,47.182214356172786,38.73166850133587,36.61903203762664,30.28112264649895,62.67488175670713,10.563182318546145,53.520123747300474,89.43494363035737,43.66115358332407,14.788455245964604,52.11169943816098,39.43588065590561,75.35070053896251,66.19594252955585,9.858970163976403,55.6327602110097,68.30857899326507,0.05935072085268613,0.0597335961791518,0.059416851138384144,0.06001860671372938,0.057268070546305457
88,AGT51770@H,58.38152249237789,25.32210614127234,78.77988577284728,48.53403677077198,38.68655104916608,36.57637553739338,29.54245716481773,62.60187351592328,11.254269396121039,54.16117146883251,88.62737149445319,43.61029390996903,14.771228582408865,52.05099595705981,39.38994288642364,74.55953474930189,66.82222453946868,9.84748572160591,54.86456330609007,68.2290082139838,0.05971981056427787,0.05976630764476154,0.05953607526059578,0.06023003832338761,0.057355930949412194
89,AGT51720@H,58.452423348527915,24.64861225540334,79.57980528173078,47.88873238192649,38.733533544205244,36.62079535088496,29.578334706484007,62.67789973516849,10.563690966601431,53.52270089744725,89.43925018389211,43.663255995285915,14.789167353242004,52.11420876856706,39.43777960864534,75.3543288950902,66.90337612180906,9.859444902161336,55.635439090767534,68.31186825068926,0.059358332972430844,0.059725341148463194,0.059459830570879425,0.05997058726246499,0.0572398436056662
90,AGT51345@H,55.54917609763801,29.911094821805083,81.18725737347094,40.59362868673547,32.04760159479116,41.305797611064165,21.365067729860773,57.68568287062409,14.955547410902541,56.9735139462954,93.29412908705872,30.623263746133777,8.54602709194431,53.41266932465194,33.47193944344855,91.15762231407264,74.77773705451271,9.258196016273002,49.851824703008475,89.02111554108656,0.05990921126588632,0.05815724530889756,0.055185514521139525,0.057491869068903474,0.057087235506480635
91,AGT51700@H,58.395355538029435,25.328106016494694,79.50211055177502,47.84197803115665,38.69571752520023,36.58504202382567,29.54945701924381,62.61670654077855,10.55337750687279,53.47044603482213,87.94481255727325,43.62062702840753,14.774728509621905,52.766887534363946,39.399276025658416,75.2807595490259,67.54161604398585,9.849819006414604,55.58112153619669,68.24517454444404,0.059718721302091465,0.05979623507184382,0.05941216800247774,0.0601048055642738,0.05740956960112717
92,AGT51760@H,58.38152249237789,25.32210614127234,78.77988577284728,48.53403677077198,38.68655104916608,36.57637553739338,29.54245716481773,62.60187351592328,11.254269396121039,54.16117146883251,88.62737149445319,43.61029390996903,14.771228582408865,52.05099595705981,39.38994288642364,74.55953474930189,66.82222453946868,9.84748572160591,54.86456330609007,68.2290082139838,0.05971981056427787,0.05976630764476154,0.05953607526059578,0.06023003832338761,0.057355930949412194
93,AGT51481@H,59.087066249008195,25.323028392432082,79.48617245402293,47.832386963482826,38.68796004399346,36.577707677957456,29.543533124504098,63.30757098108021,10.551261830180035,54.16314406159085,87.92718191816695,43.61188223141081,14.771766562252049,52.05289169555484,39.391377499338795,73.85883281126024,68.23149316849756,9.847844374834699,55.56997897228152,67.52807571315222,0.0595440559953941,0.059691020998550774,0.059673332463016045,0.06003240875884881,0.05764172643885461
