,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12
48,ARE29985@H,38.6847871660976,21.37843501284341,58.536191106595055,28.50458001712455,22.90546608518937,29.522600732021854,15.27031072345958,42.24785966823817,10.180207148973054,40.21181823844356,67.18936718322216,21.37843501284341,6.108124289383832,38.6847871660976,23.923486800086675,65.15332575342754,53.95509788955718,6.6171346468324845,35.63072502140569,64.13530503853023,0.0427478940336623,0.04150408274434029,0.039029804768534446,0.04091042367306069,0.04085795216216298,0.04160604581872889,0.040498443039418554,0.039980130352457094,0.04173708798930136,0.04041094653392165,0.04008919122021812,0.041617640215540985
49,ARE29979@H,39.30535759810233,20.41836758342978,58.19234761277488,29.606632995973182,22.970663531358504,29.606632995973182,14.803316497986591,40.83673516685956,11.23010217088638,40.83673516685956,67.38061302531828,21.949745152187017,6.125510275028934,38.79489840851659,23.991581910529995,65.84923545656105,53.59821490650318,6.635969464614679,35.732143271002116,64.31785788780381,0.04251583917148865,0.041425697641172494,0.039214841188671835,0.04075569119822783,0.040724761420785724,0.04141447026509268,0.04031136409316688,0.03988041427191279,0.04135339563242261,0.0403824841148379,0.040129043982558184,0.04143280743391793
50,ARE29967@H,39.30155115459287,20.416390210178115,58.18671209900763,29.093356049503814,22.96843898645038,29.603765804758268,14.801882902379134,41.34319017561069,11.229014615597965,40.32237066510178,66.86367793833332,21.947619475941476,6.124917063053435,39.30155115459287,23.989258496959287,65.84285842782442,53.593024301717556,6.635326818307888,35.728682867811706,64.82203891731552,0.04250985685354716,0.04140825012980436,0.039175407394619534,0.04075217989450806,0.040617473771841356,0.041379979196739435,0.0404607971507157,0.03987335515910465,0.04143444359454733,0.040349184178551115,0.040148597349013104,0.04148072007255523
51,ARB07420@H,41.605389543969245,18.04571112750473,57.144751903764984,33.58507348730048,27.569836444798895,26.066027184173503,22.055869155839115,43.10919880459464,8.521585810210569,38.096501269176656,63.66125869980836,29.57491545896609,10.526664824377761,37.09396176209306,29.07364570542429,52.633324121888805,47.62062658647082,7.017776549585173,39.09904077626025,48.62316609355442,0.04242432566666843,0.04234583600736959,0.041926865536111566,0.04250323379644568,0.04092982004460601,0.04063166758736585,0.04127308239641336,0.040895963695224635,0.04194144743416551,0.04044764638125665,0.041361313765869094,0.04204904414670554
52,ARB07399@H,39.31494605790519,20.42334860150919,58.206543514301195,29.103271757150598,22.97626717669784,29.613855472188327,14.806927736094163,41.35728091805611,11.232841730830055,40.336113487980654,67.39705038498033,21.95509974662238,6.127004580452757,38.804362342867464,23.9974346067733,65.86529923986714,53.61129007896162,6.637588295490487,35.74086005264108,64.84413180979168,0.042522090943191135,0.04139331283012948,0.03915111354061711,0.04072069138827761,0.04062374582878926,0.04136281975155971,0.040436533999527687,0.03986765203412579,0.04141598315674701,0.04035533667067558,0.04011247777846382,0.04145452704016598
53,ARB07392@H,37.20393433744379,17.327859828398477,45.35822131551367,23.44357506195088,19.876074509045313,23.953217998080248,19.366431572915946,38.223220209702525,9.173572850328606,38.223220209702525,50.9642936129367,21.914646253562783,7.644644041940505,30.068933231632652,19.366431572915946,56.57036591035974,46.88715012390176,5.6060722974230375,25.991789742597717,59.628223527135944,0.04253625066114451,0.042738889465164555,0.038851421906482185,0.04145703918021418,0.04084893344687644,0.041824104516723394,0.03963842670286872,0.040427610655667905,0.04025447700418353,0.04027828171517276,0.04109914174505893,0.04040248687107589
54,ARA15429@H,37.414178054962164,18.707089027481082,44.49253606536041,23.7630590349084,19.718283028966546,23.25746203416567,19.718283028966546,38.42537205644763,8.595149012626443,37.919775055704896,50.559700074273195,20.72947703045201,7.078358010398247,29.830223043821185,19.212686028223814,55.11007308095778,46.51492406833134,5.5615670081700515,26.29104403862206,59.15484908689964,0.04318375730891084,0.043199782186361196,0.03907920105965042,0.041467184172028916,0.041245467931966553,0.042159411091417756,0.04013833428753535,0.04067748983556527,0.04046259651190964,0.04073964827106076,0.041319569522717745,0.04073055707814366
55,APT69856@H,37.20393433744379,17.327859828398477,45.35822131551367,23.44357506195088,19.876074509045313,23.953217998080248,19.366431572915946,38.223220209702525,9.173572850328606,38.223220209702525,50.9642936129367,21.914646253562783,7.644644041940505,30.068933231632652,19.366431572915946,56.57036591035974,46.88715012390176,5.6060722974230375,25.991789742597717,59.628223527135944,0.04253625066114451,0.042738889465164555,0.038851421906482185,0.04145703918021418,0.04084893344687644,0.041824104516723394,0.03963842670286872,0.040427610655667905,0.04025447700418353,0.04027828171517276,0.04109914174505893,0.04040248687107589
56,AZS52618@H,31.272231878796543,18.158070123172187,60.52690041057395,30.263450205286976,28.245886858267845,19.671242633436535,19.671242633436535,37.324921919853935,11.600989245360008,46.90834781819481,65.57080877812179,29.759059368532192,6.5570808778121785,43.88200279766612,28.245886858267845,77.67618886023658,40.85565777713742,8.070253388076527,35.30735857283481,41.864439450646984,0.040692937562003026,0.042193363557471865,0.0417332223604499,0.04165767171273968,0.04169441412713385,0.041268101788407875,0.040194595634241756,0.04063429919233552,0.04129179208725135,0.04024393652234521,0.04193043672052685,0.042074391980310225
57,QEO75985@H,38.51654774439775,18.751477191351533,45.10490459541315,22.805850638130245,19.76507055304621,23.819443999824923,19.258273872198874,38.009751063550404,7.601950212710081,38.51654774439775,50.679668084733876,20.271867233893552,7.095153531862743,29.394207489145646,19.258273872198874,54.73404153151259,46.625294637955164,5.574763489320726,27.87381744660363,59.802008339985974,0.042864212025752794,0.04318643948614712,0.038957525725960666,0.04138462276497322,0.04112585996937252,0.04211051763951795,0.04001873992670221,0.040569516099576604,0.04041009098496006,0.04070613056304638,0.04133502153853062,0.040534642428121104
58,QEG03731@H,39.30645530097732,20.418937818689518,56.152079001396174,28.076039500698087,22.460831600558468,29.6074598370998,13.782783027615423,39.81692874644456,11.230415800279234,37.7750349645756,67.3824948016754,21.95035815509123,6.125681345606855,37.7750349645756,23.481778491492946,65.34060101980646,52.57876488312551,6.636154791074093,34.201720846304944,63.80918068340474,0.04263533985288541,0.04120793882912832,0.03902495821362478,0.04063967750018559,0.04057220043198395,0.04125886403236185,0.0402859009177543,0.04017963083537614,0.04170661868997908,0.04002017084954338,0.04039128436723412,0.04160397001270522
59,QEG03757@H,42.03297571111149,18.514525015608633,57.54514531878359,34.02669462328073,27.52159123941824,26.020413535449972,22.01727299153459,43.033760847090335,8.506673655820183,37.52944259920669,63.049463566667235,29.52316151137593,10.508243927777873,36.528657463227844,28.522376375397084,54.04239734285763,46.036116255026876,7.005495951851915,39.030620303174956,48.53807909497399,0.042169965614066454,0.042460107414226796,0.04176737862836835,0.04261225205128889,0.0408291421367062,0.040969260750873586,0.041705022443525704,0.04111542005502905,0.04222086082171005,0.04020166373816393,0.041192490622094444,0.04236386773452394
60,QEG03785@H,38.51243494857217,18.749474909173294,45.10008829503846,22.803415430075628,19.762960039398877,23.81690056030121,19.256217474286085,38.005692383459376,7.601138476691876,39.01917751368496,50.67425651127917,20.269702604511668,7.094395911579084,29.39106877654192,19.762960039398877,54.22145446706871,46.11357342526404,5.574168216240709,27.870841081203544,59.795622683309425,0.04286351770793114,0.04316864126758108,0.038989652729549566,0.04146001093968731,0.04107318031546524,0.04208065016645285,0.0399926417094462,0.04064219422148295,0.040423349085622874,0.04071100804337445,0.0414189602303124,0.04043362847030228
61,QEG03794@H,42.51491927419646,18.50649427229728,57.52018490038345,34.01193541935717,27.509653648009476,26.009127085390777,22.00772291840758,43.01509479506936,8.502983854839293,38.013339586340365,63.02211562998534,29.510355731501072,10.503685938330891,36.51281302372167,28.510004689755274,53.51878073340025,46.01614792030676,7.002457292220593,39.01369062808617,48.01685000379835,0.0421991016661217,0.04248458701310006,0.041790347613087725,0.0426158994249662,0.04085103607402085,0.040980066025558835,0.041746347301530186,0.041147292678603245,0.04223526937882146,0.0401901319048524,0.04120305880617793,0.04238134124025986
62,QEG03814@H,41.993298525708624,18.497048160133563,57.49082536257728,33.99457499700222,27.495612129928265,25.995851468295815,21.996489703942615,42.99313896679693,8.498643749250554,37.99393676135542,62.98994778856294,29.495293012104867,10.498324631427156,36.994096320267126,28.99537279156072,52.99154337767993,45.99266029006183,6.998883087618104,38.993777202443724,47.992341172238426,0.04224039683234211,0.04255763481398846,0.041821858573307356,0.04262521649833785,0.04090776904376689,0.040941848619011185,0.04168634812582135,0.04113978897766718,0.042257753700642935,0.04021291287011302,0.04123538941727319,0.042452861983578304
63,QEG03803@H,42.08668924858389,18.538184549971472,56.61661767964261,33.56914499589429,27.556760817525163,26.053664772932883,21.043344624291944,45.59391335263254,7.515480222961409,38.57946514453523,62.62900185801173,29.56088887698154,11.022704327010066,36.57533708507886,28.057792832389257,55.61455364991442,47.097009397224824,7.014448208097314,38.57946514453523,49.1011374566812,0.042126078284671985,0.04266122602339138,0.04199945205860241,0.04231559980743832,0.041101277932803014,0.041200617974136065,0.04114372188397089,0.04109624677608106,0.04178290655830887,0.040538542599910375,0.040890528082152856,0.042111787154438904
64,QEG03748@H,39.34491759522744,20.438918231286983,58.25091695916791,28.61448552380178,22.99378301019786,29.636431435366127,14.818215717683064,40.87783646257397,11.241405027207842,39.34491759522744,68.4703760748114,21.971837098633507,6.131675469386096,39.34491759522744,23.50475596598003,66.4264842516827,53.65216035712834,6.64264842516827,35.25713394897005,64.89356538433617,0.04260667130432472,0.04143378691341298,0.03892142308544727,0.04073256472594297,0.04063383322281141,0.041340094004575834,0.04024931873509663,0.04004493147955332,0.04171047966408799,0.039899979283877146,0.04023442158732771,0.041219540211367325
65,QEG03740@H,42.04028875708372,18.51774623823926,57.555157226959864,33.53213508005488,27.52637954332863,26.024940659147067,22.021103634662904,43.041248013204765,8.508153677028849,38.03645173259956,63.06043313562559,29.528298055570712,10.51007218927093,36.535012848418,28.52733879944967,54.05179983053622,46.04412578156789,7.006714792847288,39.0374109887206,48.04604429380997,0.04211926184361602,0.04243444339253358,0.04179775298843231,0.04253288116004423,0.04084638617060034,0.04096716739877867,0.04169125371496693,0.04112798231141957,0.042186795570862974,0.04015610219932931,0.04123446337926608,0.042425881809629376
66,QEG03776@H,42.654273362201,18.065339306343954,56.20327784195897,35.12704865122436,27.59982394024771,26.09437899805238,20.07259922927106,45.66516324659166,7.527224710976648,38.639753516346794,63.22868757220384,29.607083863174815,11.039929576099084,36.13067861268791,28.603453901711262,55.70146286122719,47.17060818878699,7.0254097302448715,38.639753516346794,48.676053130982325,0.04206454533150686,0.042551130150317036,0.041942168288529084,0.042077732252191254,0.04125181653391741,0.041017633692475,0.041073199560866705,0.041090982790299393,0.04187918831150774,0.040361082763974744,0.040913161925375696,0.041962377667262483
67,QEG03767@H,42.47296894680051,18.987915529157878,57.46342857508305,33.97837515744041,27.48250931851798,25.98346335568973,21.986007454814384,42.972650934409934,8.494593789360103,37.975831058315755,62.95993043878665,28.981555281346235,10.493321739797775,36.4767850954875,28.481873293736818,53.465972674207705,45.970742860066444,6.995547826531849,38.97519503353459,47.96947081050411,0.042347232228426644,0.04253080971638646,0.04179137564839242,0.042623374577714826,0.04088905607423786,0.04096557408810484,0.041764548657740125,0.04116159414751359,0.04230143569888614,0.040223256937225324,0.04127944981437414,0.04244030480157981
68,AGT51366@H,39.16732351562215,21.363994644884812,58.49665200385127,28.48532619317975,22.889994262376582,29.502659271507596,15.259996174917722,41.71065621144177,10.681997322442406,41.20198967227785,66.63531663047405,21.363994644884812,6.103998469967089,38.65865697645823,23.90732734070443,65.10931701298227,52.901320073048105,6.612665009131013,35.606657741474685,64.09198393465444,0.04270462761070318,0.041539443540239154,0.0391962568675329,0.04098569663603944,0.04082543407852894,0.041439871171676974,0.04071670932106206,0.0399950151264759,0.04178892737882178,0.04031188975195354,0.04023981077505746,0.0415897785779846
69,AGT51412@H,41.06650116044597,18.029195631415305,56.5916418430536,34.555958293546006,27.04379344712296,25.541360477838353,21.53487255974606,45.072989078538264,7.512164846423045,38.562446211638296,63.60299569971511,29.047037406169107,10.517030784992262,35.55758027306908,28.54622641640757,53.586775904484384,46.575422047822876,7.011353856661509,39.56406819116137,49.580287986392094,0.04209934954394063,0.042076808145807984,0.0421930678547071,0.04252594320165999,0.040322079545778426,0.0415513982477261,0.04157093817171038,0.041457345067224954,0.04194074363045379,0.04023103619632598,0.04130779652832671,0.04191250410480171
70,AGT51660@H,41.069675572646496,18.03058927579602,57.096866040020736,34.558629445275706,27.04588391369403,25.543334807377697,21.536537190534137,45.07647318949005,7.512745531581675,38.56542706211927,63.60791216739152,29.049282722115812,10.517843744214346,35.560328849486595,28.548433020010368,53.59091812528262,46.57902229580639,7.011895829476231,39.06627676422471,49.58412050843906,0.042077310558446615,0.04201842791223429,0.04208314847847757,0.042647950902485986,0.040276303822514035,0.04160084389039491,0.04163311134923669,0.04143201390351921,0.04184457290525999,0.040326675384674555,0.041165856069377615,0.042044082717933466
71,AGT51670@H,41.06650116044597,18.029195631415305,56.5916418430536,34.555958293546006,27.04379344712296,25.541360477838353,21.53487255974606,45.072989078538264,7.512164846423045,38.562446211638296,63.60299569971511,29.047037406169107,10.517030784992262,35.55758027306908,28.54622641640757,53.586775904484384,46.575422047822876,7.011353856661509,39.56406819116137,49.580287986392094,0.04209934954394063,0.042076808145807984,0.0421930678547071,0.04252594320165999,0.040322079545778426,0.0415513982477261,0.04157093817171038,0.041457345067224954,0.04194074363045379,0.04023103619632598,0.04130779652832671,0.04191250410480171
