,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15
43,ARE29961@H,35.07671903520022,18.221672226078038,51.931765844322406,25.965882922161203,20.49938125433779,26.421424727813154,13.210712363906577,36.89888625780802,10.02191972434292,35.98780264650412,60.13151834605752,19.58829764303389,5.466501667823411,34.62117722954827,21.410464865641693,58.76489292910167,47.83188959345485,5.9220434734753615,31.887926395636566,57.85380931779777,0.037938127515340675,0.03693103386025512,0.0349305479793051,0.03633092230730679,0.03624442766613713,0.03690382799437565,0.036077397633197436,0.03556984224102661,0.03695126028193272,0.036004953533023444,0.035788275297861556,0.03698564906036882,0.036149675555611535,0.034738198319829425,0.03691405510247703
44,ARE29990@H,37.04293397722712,16.06681473711056,50.87824666751676,29.902127427400206,24.54652251503002,23.20762128693747,19.637218012024015,38.38183520531967,7.587106959191097,33.91883111167785,56.68015198925114,26.331724152486746,9.372308596647825,33.02623029294948,25.885423743122566,46.861542983239126,42.398538889597305,6.24820573109855,34.81143193040621,43.291139708325666,0.0377720653964307,0.037702182929299145,0.0373291568460121,0.03784232044448202,0.03644144756798455,0.036175990570471675,0.036747067699756886,0.03641130391283336,0.03734213969012907,0.0360121491676383,0.03682562359910774,0.03743793732506227,0.03718878744284969,0.035802961069418895,0.03666845697434136
45,ARE30017@H,36.99366232798233,16.49115067632947,50.810572354096216,29.862353927407423,24.513872626976244,23.176752301868447,19.611098101580996,38.330782653090125,8.02272195064677,33.87371490273081,55.71334687949146,26.29669972711997,9.359842275754566,32.98230135265894,25.850992952084038,47.69062492884469,41.89643685337758,6.239894850503044,34.31942167776674,43.23355717848538,0.037539191476351666,0.03772774050088865,0.03743783817488608,0.03789558922149395,0.036500631895112004,0.036284506230166554,0.03666559371602693,0.03638814790078888,0.03757504477212991,0.03606596688292384,0.03688519675548375,0.03737776823431119,0.037323694420193315,0.03583553011378692,0.03679078466952457
46,ARE29999@H,37.04293397722712,16.06681473711056,50.87824666751676,29.902127427400206,24.54652251503002,23.20762128693747,19.637218012024015,38.38183520531967,7.587106959191097,33.91883111167785,56.68015198925114,26.331724152486746,9.372308596647825,33.02623029294948,25.885423743122566,46.861542983239126,42.398538889597305,6.24820573109855,34.81143193040621,43.291139708325666,0.0377720653964307,0.037702182929299145,0.0373291568460121,0.03784232044448202,0.03644144756798455,0.036175990570471675,0.036747067699756886,0.03641130391283336,0.03734213969012907,0.0360121491676383,0.03682562359910774,0.03743793732506227,0.03718878744284969,0.035802961069418895,0.03666845697434136
47,ARE30008@H,37.07556281742856,16.080967005149738,50.92306218297417,29.928466370695347,24.568144035645435,23.228063451882957,19.65451522851635,38.41564340119104,8.040483502574869,33.94870812198278,56.283384518024086,26.35491814732874,9.380564086337348,33.05532106614113,25.908224619407914,47.79620748752839,41.989191624557655,6.253709390891565,34.39540164990361,43.32927220832013,0.03777646628309483,0.03762273111230472,0.037284146374429984,0.03777571770480333,0.036458144260683924,0.03611979870652013,0.03671540861973955,0.03631055312446943,0.03743427074140758,0.035948895587150115,0.03683466464913875,0.037366874193510764,0.03722964176476236,0.035729557199675174,0.036699601757483435
48,ARE29985@H,34.49769136310758,19.064513648033135,52.2004540362812,25.419351530710845,20.426264622892642,26.327185513950518,13.617509748595095,37.675110304446434,9.07833983239673,35.85944233796709,59.91704289381842,19.064513648033135,5.447003899438038,34.49769136310758,21.334098606132315,58.10137492733907,48.115201111702675,5.900920891057875,31.774189413388555,57.193540944099404,0.03812102283164437,0.03701183699616991,0.034805365558459915,0.03648243334899512,0.03643564115700158,0.03710276397104478,0.036115043948972275,0.03565283147698407,0.03721962263014896,0.03603701773600585,0.03575008800678372,0.03711310343397236,0.03627070391204357,0.03489004697993561,0.03707548639200155
49,ARE29979@H,35.06817841016865,18.217235537749946,51.91912128258735,26.414991529737424,20.49438997996869,26.414991529737424,13.207495764868712,36.43447107549989,10.01947954576247,36.43447107549989,60.116877274574826,19.583528203081194,5.465170661324984,34.6127475217249,21.405251756856188,58.75058460924358,47.82024328659361,5.920601549768733,31.880162191062407,57.38429194391233,0.03793256503525067,0.036959942471468,0.034987419811623045,0.036362163773780216,0.036334568274850605,0.03694992542413641,0.03596573582744083,0.03558124307273559,0.03689543473264571,0.036029188999244934,0.035803070110671055,0.03696628581740586,0.03617955337332946,0.034692026196267364,0.03692998863540171
50,ARE29967@H,35.062863631695684,18.21447461386789,51.91125264952348,25.95562632476174,20.491283940601374,26.410988190108437,13.205494095054219,36.884311093082474,10.01796103762734,35.97358736238908,59.652404360417336,19.58056020990798,5.464342384160367,35.062863631695684,21.40200767129477,58.74168062972394,47.81299586140321,5.919704249507063,31.875330574268805,57.83095689903055,0.037925152317674946,0.03694235430600311,0.03495032452512107,0.03635704149983616,0.0362368634847029,0.03691713240402531,0.03609708449788391,0.03557299835272466,0.03696572279542256,0.03599750902802163,0.03581855556578446,0.03700700833734339,0.036169485489996794,0.034768648286453215,0.03691225376230855
51,ARB07420@H,37.04293397722712,16.06681473711056,50.87824666751676,29.902127427400206,24.54652251503002,23.20762128693747,19.637218012024015,38.38183520531967,7.587106959191097,33.91883111167785,56.68015198925114,26.331724152486746,9.372308596647825,33.02623029294948,25.885423743122566,46.861542983239126,42.398538889597305,6.24820573109855,34.81143193040621,43.291139708325666,0.0377720653964307,0.037702182929299145,0.0373291568460121,0.03784232044448202,0.03644144756798455,0.036175990570471675,0.036747067699756886,0.03641130391283336,0.03734213969012907,0.0360121491676383,0.03682562359910774,0.03743793732506227,0.03718878744284969,0.035802961069418895,0.03666845697434136
52,ARB07399@H,35.07671903520022,18.221672226078038,51.931765844322406,25.965882922161203,20.49938125433779,26.421424727813154,13.210712363906577,36.89888625780802,10.02191972434292,35.98780264650412,60.13151834605752,19.58829764303389,5.466501667823411,34.62117722954827,21.410464865641693,58.76489292910167,47.83188959345485,5.9220434734753615,31.887926395636566,57.85380931779777,0.037938127515340675,0.03693103386025512,0.0349305479793051,0.03633092230730679,0.03624442766613713,0.03690382799437565,0.036077397633197436,0.03556984224102661,0.03695126028193272,0.036004953533023444,0.035788275297861556,0.03698564906036882,0.036149675555611535,0.034738198319829425,0.03691405510247703
53,ARB07392@H,33.183774211366156,15.455456482006156,40.45693020289847,20.91032347565539,17.72831772936,21.364895725126157,17.273745479889232,34.0929187103077,8.182300490473848,34.0929187103077,45.45722494707693,19.54660672724308,6.81858374206154,26.819762718775387,17.273745479889232,50.45751969125539,41.82064695131078,5.000294744178462,23.183184723009234,53.18495318808001,0.03793989433845658,0.03812063652174483,0.03465323856992407,0.0369772996358457,0.036434904222266896,0.037304700849305046,0.03535520168032201,0.03605910847317335,0.035904683192579716,0.0359259156285761,0.036658075664227574,0.036036699499227894,0.03614078466141947,0.0357875589745676,0.0361290486175938
54,ARA15429@H,33.335745568915975,16.667872784457987,39.64250824411629,21.17270326674393,17.568838880915177,20.722220218515336,17.568838880915177,34.236711665373164,7.658211819886103,33.78622861714457,45.04830482285943,18.469804977372366,6.30676267520032,26.578499845487062,17.118355832686582,49.10265225691678,41.44444043703067,4.955313530514537,23.425118507886904,52.70651664274553,0.03847639641434649,0.038490674457196276,0.034819268290413215,0.03694694292060758,0.03674939545193519,0.03756371179434314,0.03576294786975584,0.03624333132612342,0.036051863023617375,0.03629871401520978,0.036815419400714845,0.036290613832077136,0.036568022797027505,0.03599919429187601,0.03644045588616198
55,APT69856@H,33.183774211366156,15.455456482006156,40.45693020289847,20.91032347565539,17.72831772936,21.364895725126157,17.273745479889232,34.0929187103077,8.182300490473848,34.0929187103077,45.45722494707693,19.54660672724308,6.81858374206154,26.819762718775387,17.273745479889232,50.45751969125539,41.82064695131078,5.000294744178462,23.183184723009234,53.18495318808001,0.03793989433845658,0.03812063652174483,0.03465323856992407,0.0369772996358457,0.036434904222266896,0.037304700849305046,0.03535520168032201,0.03605910847317335,0.035904683192579716,0.0359259156285761,0.036658075664227574,0.036036699499227894,0.03614078466141947,0.0357875589745676,0.0361290486175938
56,AZS52618@H,27.87597224438463,16.18604839996527,53.9534946665509,26.97674733327545,25.17829751105709,17.534885766629042,17.534885766629042,33.271321711039725,10.341086477755589,41.81395836657695,58.44961922209681,26.527134877720858,5.844961922209681,39.1162836332494,25.17829751105709,69.240318155407,36.41860889992186,7.193799288873453,31.47287188882136,37.31783381103104,0.036273560595782045,0.03761103575798182,0.03720086729650469,0.037133521679256196,0.03716627375553311,0.03678626023530139,0.035829340119279844,0.03622129053166757,0.03680737769553197,0.035873322436647405,0.03737666357638027,0.037504984856476534,0.03747135173982285,0.03533881816713157,0.035792876002111826
57,QEO75985@H,34.32647988468985,16.71157573333585,40.19811460180785,20.324889405408467,17.614904151354004,21.22821782342662,17.163239942344926,33.87481567568078,6.774963135136155,34.32647988468985,45.1664209009077,18.066568360363082,6.3232989261270784,26.196524122526466,17.163239942344926,48.77973457298032,41.55310722883508,4.968306299099847,24.841531495499236,53.29637666307109,0.03820117840361476,0.038488351971477666,0.03471948555887862,0.036882547997411225,0.036651935016283256,0.03752947554592402,0.03566525432706736,0.03615611366743722,0.036014031801058236,0.03627786636613112,0.03683834269861246,0.03612503376926808,0.03632915022515257,0.036033447214946585,0.036423576427659754
58,QEG03731@H,35.066780390131974,18.21650929357505,50.095400557331395,25.047700278665697,20.038160222932557,26.413938475683825,12.29614377316316,35.52219312247135,10.019080111466279,33.70054219311385,60.114480668797675,19.58274749059318,5.464952788072516,33.70054219311385,20.94898568761131,58.292829739440165,46.90751143095576,5.920365520411892,30.512653066738213,56.92659154242204,0.03803660462465056,0.03676316600380665,0.034815646156147566,0.03625619850766248,0.03619599965447466,0.036808598310140016,0.03594058099322889,0.03584577341996232,0.037208057231762286,0.03570351311535348,0.03603459756764056,0.03711648045141571,0.03670604594427452,0.03455677024607817,0.03659923543402598
59,QEG03757@H,37.41079038602713,16.47856243194052,51.21715350468,30.284925550593393,24.49516037180348,23.159060715159654,19.59612829744278,38.30152349045635,7.571231387648348,33.40249141609565,56.116185579040696,26.276626580661915,9.352697596506783,32.51175831166643,25.385893476232695,48.09958763917774,40.973722803744,6.235131731004522,34.73859107273948,43.200555564817044,0.037532716099297425,0.037790952255181906,0.03717439987068664,0.03792636620171303,0.03633933720552265,0.036464047579107046,0.03711890072695593,0.036594134374015604,0.03757801458013529,0.03578085990424942,0.03666272982272312,0.03770529563860241,0.03748898991142609,0.03578860955696901,0.036688094058805645
60,QEG03785@H,34.32471474659917,16.710716389791703,40.19604753220166,20.323844257854773,17.613998356807468,21.22712622487054,17.162357373299585,33.873073763091284,6.774614752618257,34.776355730107056,45.16409835078838,18.065639340315354,6.322973769110374,26.19517704345726,17.613998356807468,48.32558523534357,41.099329499217426,4.968050818586722,24.84025409293361,53.29363605393029,0.038202674547200645,0.038474619937343774,0.03475004137748937,0.036951780659830985,0.03660701277253946,0.03750493354273035,0.035643968512320164,0.03622289074142282,0.036027842132522636,0.036284221966264955,0.03691519367458009,0.03603700376946827,0.03634272346829795,0.03597829059191571,0.036415818798189115
61,QEG03794@H,37.83849897321534,16.47087602363491,51.1932633167031,30.27079917857227,24.48373462972757,23.148258195378794,19.586987703782057,38.28365778466493,7.567699794643067,33.832069670169005,56.09001024264862,26.26436987552594,9.348335040441436,32.49659323582023,25.374052252626754,47.631992825106366,40.95461065336248,6.232223360294291,34.722387293068195,42.73524589916085,0.03755741966169674,0.03781150310329614,0.037193626431459764,0.037928371831883446,0.03635763428297925,0.036472471610019576,0.03715446592563937,0.03662130419979132,0.0375896091138518,0.03576942613973453,0.03667093634297772,0.037719613829217846,0.03749524256374745,0.035828764640263466,0.03667079887384936
62,QEG03814@H,37.376069778069386,16.463268830816276,51.16961933902356,30.256818391770455,24.472426640402574,23.137567005471524,19.57794131232206,38.26597620135675,7.564204597942614,33.81644408491992,56.064104667104075,26.252239486977306,9.344017444517347,32.92653766163255,25.807286275333624,47.16504043423041,40.93569547121885,6.229344963011564,34.70635050820729,42.715508317793585,0.037595999240031555,0.037878356410212144,0.03722347991614711,0.03793850738283498,0.03640989595777835,0.03644022843050749,0.03710286905396886,0.03661640493763501,0.03761144769355904,0.03579144030547207,0.036701493959621245,0.037785103516113853,0.03743143082408245,0.03580877753414225,0.036711353194210386
63,QEG03803@H,37.46930687753515,16.50433755320001,50.40513901382705,29.88623286660542,24.533474741243257,23.195285209902714,18.734653438767577,40.591749117329755,6.690947656702706,34.34686463774056,55.75789713918922,26.317727449697312,9.813389896497302,32.562611929286504,24.97953791835677,49.51301265960003,41.929938648670294,6.244884479589192,34.34686463774056,43.71419135712435,0.03750437449409388,0.03798081051709539,0.03739164058681689,0.03767310337781496,0.03659200624755434,0.0366804475709369,0.036629793620707195,0.03658752706521595,0.037198852559335714,0.03609100929922119,0.03640437802187558,0.03749165126131195,0.03729650191422629,0.03561982677064885,0.03679489957963105
64,QEG03748@H,35.09856952601461,18.233023130397196,51.964115921632015,25.526232382556078,20.512151021696848,26.437883539075937,13.218941769537969,36.46604626079439,10.02816272171846,35.09856952601461,61.08062748683061,19.600499865176985,5.469906939119159,35.09856952601461,20.967976599956778,59.25732517379089,47.861685717292644,5.925732517379089,31.451964899935167,57.889848439011104,0.03800829450023525,0.036961995083271,0.03472078117611073,0.03633645315296879,0.03624837736735598,0.036878414095537174,0.035905362073242,0.035723033560758635,0.037208825432410914,0.03559372550704179,0.03589207271825882,0.03677087121703673,0.03642078544912822,0.034701563366040945,0.036803867040672913
65,QEG03740@H,37.414871637305765,16.48036012595611,51.22274093202575,29.84281428213674,24.49783261966449,23.161587204046423,19.59826609573159,38.30570191438447,7.572057355169023,33.85155052899093,56.12230745595865,26.279493173821905,9.353717909326441,32.51530511337287,25.388662896743195,48.104834962250266,40.978192745620596,6.235811939550961,34.74238080606964,42.759853299778015,0.03748515583331785,0.0377656600245078,0.03719902048785287,0.03785326733036993,0.03635232631848474,0.036459818780646455,0.03710423863063972,0.036602940283654926,0.0375452592676861,0.03573798976319542,0.036697705938293995,0.037758040416392746,0.03739497795349842,0.03595325228683014,0.03667520814527455
