,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8
56,AZS52618@H,37.47603571720904,21.760278803540732,72.5342626784691,36.26713133923455,33.849322583285584,23.573635370502462,23.573635370502462,44.72946198505595,13.90240034670658,56.21405357581356,78.57878456834153,35.662679150247314,7.857878456834154,52.587340441890106,33.849322583285584,93.08563710403536,48.96062730796665,9.671235023795882,42.31165322910698,50.16953168594113,0.048765626560404944,0.0505637079514343,0.050012283671856526,0.049921745242011796,0.04996577663828403,0.04945489220589998,0.04816842326655156,0.048695355476314255
57,QEO75985@H,46.016604831186825,22.402820773077796,53.887866183889834,27.246673913202724,23.61378405810903,28.457637198233957,23.008302415593413,45.41112318867121,9.082224637734242,46.016604831186825,60.54816425156161,24.219265700624643,8.476742995218626,35.117935265905736,23.008302415593413,65.39201739168654,55.70431111143668,6.660298067671778,33.30149033835889,71.4468338168427,0.05121085927219863,0.051595831825012095,0.04654345136093031,0.04944315997636377,0.049134010117212586,0.05031040326650956,0.047811308356859296,0.048469333309297584
58,QEG03731@H,47.0016637592584,24.41644870610826,67.14523394179771,33.572616970898856,26.858093576719085,35.403850623856975,16.481102876623076,47.6120749769111,13.429046788359543,45.17043010630028,80.57428073015726,26.247682359066378,7.324934611832478,45.17043010630028,28.078916012024496,78.13263585954643,62.872355418228764,7.935345829485184,40.89755158273133,76.3014022065883,0.050982259597883495,0.04927540960455469,0.04666505667150033,0.04859589709939905,0.04851520973019242,0.04933630467283104,0.04817286002200272,0.048045784948929846
59,QEG03757@H,50.39797536313805,22.19910819566795,68.99722817572471,40.798361008254616,32.99867434491182,31.198746653371174,26.398939475929456,51.59792715749848,10.199590252063654,44.998192288516115,75.59696304470708,35.39857793363268,12.599493840784513,43.798240494155685,34.19862613927225,64.79739689546321,55.19778254057977,8.399662560523009,46.79811998005676,58.19766202648084,0.050562227682592505,0.050910110720824124,0.05007952169655475,0.05109253372420579,0.04895456637774571,0.04912257005450796,0.0500047559819159,0.049297816581438315
60,QEG03785@H,46.0117494663737,22.400456977050354,53.88218029614815,27.243799026142323,23.611292489323347,28.454634538415313,23.00587473318685,45.406331710237204,9.08126634204744,46.6171672225102,60.541775613649605,24.21671024545984,8.475848585910944,35.11422985591677,23.611292489323347,64.77969990660507,55.09301580842114,6.659595317501457,33.29797658750728,71.43929522410653,0.051210094626798444,0.051574633218078085,0.04658189323963945,0.04953329070928377,0.04907113468639416,0.050274783597206156,0.047780188743991835,0.04855622504211213
61,QEG03794@H,50.97772053197091,22.19030187862263,68.96985719031359,40.78217642557673,32.98558387362824,31.186370207793967,26.388467098902588,51.57745842058233,10.195544106394182,45.580079534468105,75.56697396503922,35.384535428073924,12.594495660839872,43.78086586863384,34.18505965085108,64.1719540814222,55.17588575225086,8.396330440559915,46.77955531169095,57.57483730669656,0.05059903789447895,0.050941350486921486,0.05010891936108863,0.05109880127240502,0.04898263329613852,0.0491373472864753,0.05005616057372194,0.049337861217347775
62,QEG03814@H,50.36127318596031,22.182941760482517,68.94698114744565,40.76864972196787,32.97464315747401,31.17602625797543,26.37971452597921,51.56035111895936,10.192162430491967,45.56496145396409,75.54190977894046,35.37279902347212,12.590318296490077,44.365883520965035,34.773260056972596,63.55113044894991,55.15758491795653,8.393545530993384,46.76403938696314,57.55574078395464,0.050657610596000595,0.05103806436409108,0.05015567051646335,0.05111911300250189,0.049059431018024555,0.0491003016059325,0.04999315699871203,0.04933768539874646
63,QEG03803@H,50.42277167274156,22.210030379659973,67.83063332166425,40.21816311992482,33.01491002381888,31.214096749792397,25.21138583637078,54.624669312136696,9.004066370132422,46.22087403334643,75.03388641777018,35.415994389187524,13.205964009527552,43.81978966797779,33.61518111516104,66.63009113897992,56.42548258616318,8.40379527879026,46.22087403334643,58.826566951531824,0.050469962468894444,0.05111110656272549,0.050318255470817794,0.05069702239306842,0.04924218059593153,0.049361196852888964,0.049293031392153255,0.04923615292135864
64,QEG03748@H,47.0106882423716,24.42113674928395,69.60023973545925,34.189591448997525,27.47377884294444,35.41064828646172,17.70532414323086,48.8422734985679,13.431625212106171,47.0106882423716,81.81080811010122,26.252722005480244,7.326341024785184,47.0106882423716,28.08430726167654,79.36869443517283,64.10548396687037,7.936869443517283,42.12646089251481,77.53710917897654,0.050907946036104296,0.049506542606753,0.046504682140733535,0.048668697729736796,0.04855072986508987,0.04939459503138439,0.04809129846171015,0.04784708939638919
65,QEG03740@H,50.40821610175807,22.203618997202963,69.01124823454974,40.20655331925941,33.00537959043683,31.20508615823119,26.404303672349467,51.60841172322851,10.201662782498659,45.60743361587635,75.61232415263711,35.405770833377694,12.602054025439518,43.807140183670704,34.20557521190727,64.81056355940323,55.2089985876398,8.401369350293013,46.80762923734678,57.60938983058065,0.05050290842024202,0.05088082541602969,0.05011740469679296,0.050998856771283296,0.0489766726618058,0.04912149484145896,0.04998970722966701,0.049314319227505114
66,QEG03776@H,51.09004806563091,21.63813800426721,67.31865156883131,42.074157230519575,33.05826639540823,31.25508822838597,24.0423755602969,54.696404399675444,9.015890835111337,46.281572953571526,75.73348301493523,35.462503951437924,13.223306558163294,43.27627600853442,34.26038517342308,66.7175921798239,56.49958256669771,8.414831446103914,46.281572953571526,58.30276073371998,0.050383688982263815,0.050966506126279405,0.050237109319429735,0.050399483892327866,0.0494102260661199,0.04912972866967284,0.04919628385074074,0.0492175840857433
67,QEG03767@H,50.94175241989803,22.77395990536618,68.92119445045027,40.753401935918426,32.96231038934579,31.16436618629056,26.369848311476627,51.541067154249774,10.188350483979606,45.54791981073236,75.51365652831943,34.76025459240101,12.585609421386573,43.749975607677136,34.16093985804927,64.12667657563635,55.13695556036022,8.390406280924381,46.74654927943584,57.53421449776719,0.05079094476655232,0.051011126194255886,0.050124254657920114,0.051122147777288574,0.04904201949776958,0.049133794615326264,0.05009207857157937,0.04936889956756639
68,AGT51366@H,46.84696563464252,25.55289034616865,69.96624737641416,34.0705204615582,27.378096799466412,35.28732476375671,18.252064532977606,49.888976390138794,12.776445173084324,49.28057423903954,79.70068179400222,25.55289034616865,7.300825813191043,46.238563483543274,28.594901101664917,77.87547534070445,63.27382371432237,7.909227964290296,42.58815057694775,76.65867103850594,0.05107783842622977,0.04968419359151725,0.046881572026425136,0.04902187204736101,0.04883018638057759,0.049565097801723704,0.04870014366845164,0.0478369449584603
69,AGT51412@H,49.204542874545865,21.60199443272745,67.80626030272784,41.40382266272762,32.40299164909118,30.60282544636389,25.802382239091123,54.00498608181863,9.00083101363644,46.204265870000384,76.20703591545518,34.80321325272756,12.601163419091014,42.60393346454581,34.20315785181847,64.20592789727326,55.80515228454592,8.400775612727342,47.404376671818575,59.40548469000049,0.05044206813558556,0.05041505976721894,0.05055435836021956,0.05095319874881343,0.04831260116486528,0.049785530756313534,0.049808942856207156,0.0496728393016806
70,AGT51660@H,49.2077040880788,21.603382282571182,68.41071056147541,41.40648270826143,32.40507342385677,30.60479156697584,25.804039948626688,54.00845570642795,9.001409284404659,46.20723432661058,76.21193194129278,34.80544923303135,12.601972998166522,42.60667061284872,34.205355280737706,64.2100528954199,55.80873756330889,8.401315332111015,46.80732827890423,59.409301277070746,0.050415003720196465,0.050344453373977784,0.050421998434358864,0.0510987174529855,0.04825712432897399,0.04984412434307919,0.0498827856556954,0.04964184039708895
71,AGT51670@H,49.204542874545865,21.60199443272745,67.80626030272784,41.40382266272762,32.40299164909118,30.60282544636389,25.802382239091123,54.00498608181863,9.00083101363644,46.204265870000384,76.20703591545518,34.80321325272756,12.601163419091014,42.60393346454581,34.20315785181847,64.20592789727326,55.80515228454592,8.400775612727342,47.404376671818575,59.40548469000049,0.05044206813558556,0.05041505976721894,0.05055435836021956,0.05095319874881343,0.04831260116486528,0.049785530756313534,0.049808942856207156,0.0496728393016806
72,AGT51680@H,49.212809002913744,21.60562346469384,68.41780763819716,41.410778307329856,32.40843519704076,30.60796657498294,25.806716916162085,54.014058661734595,9.002343110289099,46.21202796615071,76.21983833378104,34.809060026451185,12.603280354404738,42.61109072203507,34.20890381909858,64.21671418672891,55.814527283792415,8.402186902936492,46.81218417350332,59.41546452790806,0.0503337198442055,0.050366409052480784,0.050464667147745994,0.05108451164629342,0.04828132843020675,0.04978433476715754,0.04986402697479369,0.04966479478450981
73,AGT51580@H,49.204542874545865,21.60199443272745,67.80626030272784,41.40382266272762,32.40299164909118,30.60282544636389,25.802382239091123,54.00498608181863,9.00083101363644,46.204265870000384,76.20703591545518,34.80321325272756,12.601163419091014,42.60393346454581,34.20315785181847,64.20592789727326,55.80515228454592,8.400775612727342,47.404376671818575,59.40548469000049,0.05044206813558556,0.05041505976721894,0.05055435836021956,0.05095319874881343,0.04831260116486528,0.049785530756313534,0.049808942856207156,0.0496728393016806
74,AGT51640@H,49.204542874545865,21.60199443272745,67.80626030272784,41.40382266272762,32.40299164909118,30.60282544636389,25.802382239091123,54.00498608181863,9.00083101363644,46.204265870000384,76.20703591545518,34.80321325272756,12.601163419091014,42.60393346454581,34.20315785181847,64.20592789727326,55.80515228454592,8.400775612727342,47.404376671818575,59.40548469000049,0.05044206813558556,0.05041505976721894,0.05055435836021956,0.05095319874881343,0.04831260116486528,0.049785530756313534,0.049808942856207156,0.0496728393016806
75,AGT51338@H,47.43477950729984,25.54180435008453,69.32775466451515,34.05573913344604,27.366218946519137,35.27201553106911,18.244145964346092,49.86733230254598,12.770902175042265,48.65105590492291,79.66610404431127,26.149942548896064,7.297658385738437,45.61036491086523,28.58249534414221,77.84168944787666,63.85451087521132,7.905796584549973,42.569673916807545,76.01727485144205,0.05116897588911499,0.04962295600259765,0.04703571184110977,0.049057770119301236,0.04863203022291411,0.04982926267435475,0.048440888428553555,0.04807420601051763
76,AGT51394@H,47.43477950729984,25.54180435008453,69.32775466451515,34.05573913344604,27.366218946519137,35.27201553106911,18.244145964346092,49.86733230254598,12.770902175042265,48.65105590492291,79.66610404431127,26.149942548896064,7.297658385738437,45.61036491086523,28.58249534414221,77.84168944787666,63.85451087521132,7.905796584549973,42.569673916807545,76.01727485144205,0.05116897588911499,0.04962295600259765,0.04703571184110977,0.049057770119301236,0.04863203022291411,0.04982926267435475,0.048440888428553555,0.04807420601051763
77,AGT51352@H,47.43477950729984,25.54180435008453,69.32775466451515,34.05573913344604,27.366218946519137,35.27201553106911,18.244145964346092,49.86733230254598,12.770902175042265,48.65105590492291,79.66610404431127,26.149942548896064,7.297658385738437,45.61036491086523,28.58249534414221,77.84168944787666,63.85451087521132,7.905796584549973,42.569673916807545,76.01727485144205,0.05116897588911499,0.04962295600259765,0.04703571184110977,0.049057770119301236,0.04863203022291411,0.04982926267435475,0.048440888428553555,0.04807420601051763
78,AGT51541@H,49.26216410887893,21.02653346110686,68.48642327331949,41.452308823324955,32.44093733999344,30.63866304332714,25.832598252217,54.06822889998907,9.011371483331512,46.258373614435094,76.89703665776223,34.84396973554851,12.615920076664116,42.65382502110249,34.243211636659744,64.28111658109812,55.87050319665537,8.410613384442744,46.85913171332386,59.47505178998798,0.05021544527171061,0.05018134151138215,0.05037426549838977,0.05091053298532842,0.048172161645565585,0.04966831679694127,0.04994101008696943,0.04977882731494531
79,AGT51373@H,47.43477950729984,25.54180435008453,69.32775466451515,34.05573913344604,27.366218946519137,35.27201553106911,18.244145964346092,49.86733230254598,12.770902175042265,48.65105590492291,79.66610404431127,26.149942548896064,7.297658385738437,45.61036491086523,28.58249534414221,77.84168944787666,63.85451087521132,7.905796584549973,42.569673916807545,76.01727485144205,0.05116897588911499,0.04962295600259765,0.04703571184110977,0.049057770119301236,0.04863203022291411,0.04982926267435475,0.048440888428553555,0.04807420601051763
80,AGT51471@H,49.2077040880788,21.603382282571182,68.41071056147541,41.40648270826143,32.40507342385677,30.60479156697584,25.804039948626688,54.00845570642795,9.001409284404659,46.20723432661058,76.21193194129278,34.80544923303135,12.601972998166522,42.60667061284872,34.205355280737706,64.2100528954199,55.80873756330889,8.401315332111015,46.80732827890423,59.409301277070746,0.050415003720196465,0.050344453373977784,0.050421998434358864,0.0510987174529855,0.04825712432897399,0.04984412434307919,0.0498827856556954,0.04964184039708895
81,AGT51461@H,49.2077040880788,21.603382282571182,68.41071056147541,41.40648270826143,32.40507342385677,30.60479156697584,25.804039948626688,54.00845570642795,9.001409284404659,46.20723432661058,76.21193194129278,34.80544923303135,12.601972998166522,42.60667061284872,34.205355280737706,64.2100528954199,55.80873756330889,8.401315332111015,46.80732827890423,59.409301277070746,0.050415003720196465,0.050344453373977784,0.050421998434358864,0.0510987174529855,0.04825712432897399,0.04984412434307919,0.0498827856556954,0.04964184039708895
82,AGT51422@H,49.134661271447996,22.170517890775315,68.30916323103746,41.34501985036478,32.356972056807216,30.559362498095705,25.76573700819834,53.92828676134536,8.988047793557561,46.138645340262144,76.09880465212068,34.7537848017559,12.583266910980585,42.54342622283912,34.15458161551873,64.11474092737727,55.12669313381971,8.38884460732039,46.73784852649931,59.321115437479904,0.050634820646964056,0.050468269951031,0.05050309404928941,0.051225297172179274,0.0483147872183236,0.04985538984682127,0.050076294411026026,0.04971886046719458
